sep=,
S1Chart
X of Ga2O3_silicon_calib 75  1 Measured 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Measured 75 - Psi,X of Ga2O3_silicon_calib 70  2 Measured 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Measured 70 - Psi,X of Ga2O3_silicon_calib 65  3 Measured 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Measured 65 - Psi,X of Ga2O3_silicon_calib 60  4 Measured 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Measured 60 - Psi,X of Ga2O3_silicon_calib 55  5 Measured 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Measured 55 - Psi,X of Ga2O3_silicon_calib 50  6 Measured 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Measured 50 - Psi,X of Ga2O3_silicon_calib 75  1 Generated 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Generated 75 - Psi,X of Ga2O3_silicon_calib 70  2 Generated 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Generated 70 - Psi,X of Ga2O3_silicon_calib 65  3 Generated 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Generated 65 - Psi,X of Ga2O3_silicon_calib 60  4 Generated 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Generated 60 - Psi,X of Ga2O3_silicon_calib 55  5 Generated 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Generated 55 - Psi,X of Ga2O3_silicon_calib 50  6 Generated 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Generated 50 - Psi
740.770717126526,21.9400123831232,740.770717126526,19.0882354079171,740.770717126526,19.9702692185985,740.770717126526,23.4926146413174,740.770717126526,27.0383450701298,740.770717126526,30.5425777324261,740.770717126526,21.5835841099774,740.770717126526,18.5915115396411,740.770717126526,19.4814517239906,740.770717126526,22.6793279171361,740.770717126526,26.5136191163642,740.770717126526,30.1801343554881
739.984660254645,21.8226730788444,739.984660254645,18.9054891362714,739.984660254645,20.0413583105856,739.984660254645,23.1092964953272,739.984660254645,27.1350644534756,739.984660254645,30.5036661148678,739.984660254645,21.5066024151535,739.984660254645,18.5326780108911,739.984660254645,19.4558597923704,739.984660254645,22.6767250386388,739.984660254645,26.5208301265651,739.984660254645,30.1898340431217
739.198603382765,21.7805984304869,739.198603382765,18.9206672409652,739.198603382765,19.8883419995933,739.198603382765,23.1265703675454,739.198603382765,27.2458367082975,739.198603382765,30.7516225129013,739.198603382765,21.4292877554988,739.198603382765,18.4737564743594,739.198603382765,19.430367922896,739.198603382765,22.6742042454148,739.198603382765,26.5280676057771,739.198603382765,30.19952599521
738.412546510882,21.8043525665735,738.412546510882,18.7821922125557,738.412546510882,19.875900764683,738.412546510882,23.1970930275219,738.412546510882,26.9322255093614,738.412546510882,30.7817679836873,738.412546510882,21.3516373203608,738.412546510882,18.4147469801304,738.412546510882,19.4049766119111,738.412546510882,22.6717651352149,738.412546510882,26.5353309805769,738.412546510882,30.2092097212004
737.626489639001,21.5261729597713,737.626489639001,18.9939555296671,737.626489639001,19.9145066296166,737.626489639001,23.0759631668289,737.626489639001,26.9535978850097,737.626489639001,30.5166534770493,737.626489639001,21.2734760706584,737.626489639001,18.355330137918,737.626489639001,19.3793006198428,737.626489639001,22.6690457920764,737.626489639001,26.5423147556669,737.626489639001,30.2186394263107
736.840432767123,21.4705794307035,736.840432767123,18.7169240985276,736.840432767123,19.7575408155534,736.840432767123,23.0029576239563,736.840432767123,27.0477480717211,736.840432767123,30.8379921477085,736.840432767123,21.1947851075944,736.840432767123,18.295472947735,736.840432767123,19.3533014650144,736.840432767123,22.6660103244555,736.840432767123,26.5489887694232,736.840432767123,30.2277908742192
736.054375895239,21.3620203238448,736.054375895239,18.7264656774716,736.054375895239,19.8743925540642,736.054375895239,23.2710282226696,736.054375895239,27.1492685350468,736.054375895239,30.682424404203,736.054375895239,21.1157509573924,736.054375895239,18.2355256018818,736.054375895239,19.3274027280258,736.054375895239,22.6630551816561,736.054375895239,26.5556872918921,736.054375895239,30.2369329673012
735.268319023362,21.3110753958232,735.268319023362,18.6196308192605,735.268319023362,19.9241231105358,735.268319023362,23.2486855808133,735.268319023362,27.1041188755241,735.268319023362,30.6730962565068,735.268319023362,21.0363707862717,735.268319023362,18.1754882305148,735.268319023362,19.3016049366403,735.268319023362,22.6601799506852,735.268319023362,26.5624097323945,735.268319023362,30.2460651975249
734.48226215148,21.2370208812933,734.48226215148,18.6849154036611,734.48226215148,19.808976707778,734.48226215148,23.0904880006283,734.48226215148,27.2392386261993,734.48226215148,31.0537876112702,734.48226215148,20.9566417482623,734.48226215148,18.1153609950377,734.48226215148,19.2759086303409,734.48226215148,22.6573842188223,734.48226215148,26.5691554994817,734.48226215148,30.2551870556334
733.696205279599,21.2377647290369,733.696205279599,18.4518323863734,733.696205279599,19.7177547148673,733.696205279599,23.3495155426219,733.696205279599,27.0932033622444,733.696205279599,30.9146816669754,733.696205279599,20.8765609853401,733.696205279599,18.0551440889599,733.696205279599,19.2503143604327,733.696205279599,22.6546675736248,733.696205279599,26.5759240009279,733.696205279599,30.2642980311333
732.910148407718,20.9682410300778,732.910148407718,18.4043737129036,732.910148407718,19.8760854124283,732.910148407718,23.2313367869677,732.910148407718,27.0465803955766,732.910148407718,30.6274604240312,732.910148407718,20.7961256275601,732.910148407718,17.9948377387715,732.910148407718,19.2248226901441,732.910148407718,22.6520296029342,732.910148407718,26.5827146437243,732.910148407718,30.2733976122845
732.124091535836,21.1168551935943,732.124091535836,18.4261458367035,732.124091535836,19.7351365477287,732.124091535836,23.2076488026151,732.124091535836,26.9905522467982,732.124091535836,30.8250290663292,732.124091535836,20.7153327931992,732.124091535836,17.9344422048411,732.124091535836,19.199434194728,732.124091535836,22.6494698948818,732.124091535836,26.5895268340722,732.124091535836,30.2824852860891
731.338034663955,20.8733710640094,731.338034663955,18.3344424465954,731.338034663955,19.6585198839539,731.338034663955,23.3843127845024,731.338034663955,27.0486361308079,731.338034663955,30.7084416938566,731.338034663955,20.6341795889045,731.338034663955,17.873957782337,731.338034663955,19.1741494615632,731.338034663955,22.6469880378956,731.338034663955,26.5963599773772,731.338034663955,30.2915605382805
730.551977792076,20.8009572020351,730.551977792076,18.1910606219157,730.551977792076,19.6690432967898,730.551977792076,23.3478879951753,730.551977792076,27.1309338133257,730.551977792076,30.8374502758574,730.551977792076,20.5526631098467,730.551977792076,17.8133848021692,730.551977792076,19.1489690902555,730.551977792076,22.6445836207066,730.551977792076,26.6032134782426,730.551977792076,30.3006228533125
729.765920920192,20.8135190017485,729.765920920192,18.1653274242211,729.765920920192,19.7901463163144,729.765920920192,22.8839487960263,729.765920920192,26.9681074936573,729.765920920192,30.619949689634,729.765920920192,20.4707804398788,729.765920920192,17.7527236319542,729.765920920192,19.1238936927381,729.765920920192,22.6422562323562,729.765920920192,26.6100867404635,729.765920920192,30.3096717143489
728.979864048313,20.6539764831628,728.979864048313,18.1385444107438,728.979864048313,19.5882523301755,728.979864048313,23.2922635546612,728.979864048313,27.1546011772343,728.979864048313,30.5825929914364,728.979864048313,20.3886822410836,728.979864048313,17.6922241176714,728.979864048313,19.0991994599428,728.979864048313,22.6402511634933,728.979864048313,26.6171815115657,728.979864048313,30.3188676870002
728.193807176432,20.4804866991591,728.193807176432,17.9787720292658,728.193807176432,19.5219635597837,728.193807176432,23.25126949317,728.193807176432,27.0706146306277,728.193807176432,30.7816491931257,728.193807176432,20.3064142850902,728.193807176432,17.6319678020496,728.193807176432,19.074975723346,728.193807176432,22.6386464407329,728.193807176432,26.6245616500934,728.193807176432,30.3282615807189
727.407750304554,20.4716323386516,727.407750304554,18.1477704162087,727.407750304554,19.6144601445371,727.407750304554,22.9910634690678,727.407750304554,27.2958277714655,727.407750304554,30.9089512172559,727.407750304554,20.2237708889309,727.407750304554,17.5716267554758,727.407750304554,19.050859945145,727.407750304554,22.6371175739144,727.407750304554,26.6319596122109,727.407750304554,30.3376403702567
726.621693432672,20.4183742625575,726.621693432672,17.8712078133628,726.621693432672,19.5476178704702,726.621693432672,23.1441616376852,726.621693432672,27.3625487715396,726.621693432672,30.8034652186832,726.621693432672,20.1407490722061,726.621693432672,17.511201532481,726.621693432672,19.026852796022,726.621693432672,22.6356641636008,726.621693432672,26.6393748103411,726.621693432672,30.3470035437046
725.83563656079,20.3275851405508,725.83563656079,17.7202711645159,725.83563656079,19.5270389928097,725.83563656079,23.3139242680055,725.83563656079,27.333884088011,725.83563656079,30.9850311436048,725.83563656079,20.057345843588,725.83563656079,17.4506927298593,725.83563656079,19.0029549593498,725.83563656079,22.6342858106625,725.83563656079,26.6468066560215,725.83563656079,30.3563505877667
725.04957968891,20.2316184448815,725.04957968891,17.8948041612208,725.04957968891,19.7213286341715,725.04957968891,22.9841412271055,725.04957968891,27.1066934413715,725.04957968891,30.8599886197237,725.04957968891,19.9735582010162,725.04957968891,17.3901009877919,725.04957968891,18.9791671312892,725.04957968891,22.6329821162874,725.04957968891,26.6542545599016,725.04957968891,30.3656809877501
724.263522817029,20.1645918798262,724.263522817029,17.8517726005855,724.263522817029,19.4406992624709,724.263522817029,23.3319466870535,724.263522817029,27.279771268968,724.263522817029,31.067006905419,724.263522817029,19.8893831319017,724.263522817029,17.3294269909994,724.263522817029,18.9554900208866,724.263522817029,22.6317526819902,724.263522817029,26.6617179317376,724.263522817029,30.3749942275559
723.477465945147,20.0778779027486,723.477465945147,17.7039275388218,723.477465945147,19.4121900198001,723.477465945147,23.1755711467038,723.477465945147,27.0057271001981,723.477465945147,31.2095110174419,723.477465945147,19.8048176133397,723.477465945147,17.2686714699228,723.477465945147,18.9319243501704,723.477465945147,22.6305971096231,723.477465945147,26.6691961803896,723.477465945147,30.3842897896687
722.691409073268,20.0174496809044,722.691409073268,17.7415867116013,722.691409073268,19.458235205653,722.691409073268,23.2781364494719,722.691409073268,27.15569695663,722.691409073268,30.9534951156839,722.691409073268,19.7198586123283,722.691409073268,17.2078352019325,722.691409073268,18.908470854248,722.691409073268,22.6295150013863,722.691409073268,26.6766887138174,722.691409073268,30.3935671551474
721.905352201387,19.8805096093785,721.905352201387,17.4429935202375,721.905352201387,19.303168153381,721.905352201387,23.4500098799978,721.905352201387,27.362224693963,721.905352201387,30.9920407780114,721.905352201387,19.6345030859951,721.905352201387,17.1469190125668,721.905352201387,18.8851302814008,721.905352201387,22.6285059598386,721.905352201387,26.6841949390777,721.905352201387,30.4028258036151
721.119295329504,19.9375807329592,721.119295329504,17.5029369465077,721.119295329504,19.3818490326712,721.119295329504,23.2151987480209,721.119295329504,27.1350653514117,721.119295329504,30.8317062370509,721.119295329504,19.5487479818337,721.119295329504,17.0859237768013,721.119295329504,18.8619033931797,721.119295329504,22.6275695879095,721.119295329504,26.69171426232,721.119295329504,30.4120652132498
720.333238457624,19.6213234359304,720.333238457624,17.4376239995443,720.333238457624,19.5624468111585,720.333238457624,23.2076135266674,720.333238457624,27.3998701165862,720.333238457624,30.8401403407184,720.333238457624,19.4624950642695,720.333238457624,17.0247133090083,720.333238457624,18.8386526637553,720.333238457624,22.6265883114946,720.333238457624,26.6991518947711,720.333238457624,30.4212106357799
719.547181585743,19.6513912701072,719.547181585743,17.3932300725478,719.547181585743,19.1342624525533,719.547181585743,23.2600423147173,719.547181585743,27.0945112515504,719.547181585743,30.9019563152973,719.547181585743,19.3757834679962,719.547181585743,16.9633488373233,719.547181585743,18.8154400628477,719.547181585743,22.625613749992,719.547181585743,26.7065490578555,719.547181585743,30.4302944681026
718.761124713863,19.6264648442208,718.761124713863,17.2723035397715,718.761124713863,19.2170222209025,718.761124713863,23.227111403762,718.761124713863,27.2605519685493,718.761124713863,31.0876989785181,718.761124713863,19.2886630425661,718.761124713863,16.9019075101352,718.761124713863,18.7923432649843,718.761124713863,22.6247106758431,718.761124713863,26.7139575407838,718.761124713863,30.4393574573199
717.975067841983,19.3148245127553,717.975067841983,17.2591857966292,717.975067841983,19.2795149117725,717.975067841983,23.1366967488346,717.975067841983,27.2431851373615,717.975067841983,30.7895692287185,717.975067841983,19.2011307053086,717.975067841983,16.8403904046311,717.975067841983,18.7693630840412,717.975067841983,22.6238786897593,717.975067841983,26.7213767416995,717.975067841983,30.4483990721159
717.189010970101,19.3071496430796,717.189010970101,17.2621706420015,717.189010970101,19.23442114991,717.189010970101,23.1866474038672,717.189010970101,27.2714049459295,717.189010970101,30.9898049263677,717.189010970101,19.1131833653995,717.189010970101,16.7787986542065,717.189010970101,18.7465003476925,717.189010970101,22.6231173928998,717.189010970101,26.728806057842,717.189010970101,30.4574187796926
716.402954098221,19.2643581937897,716.402954098221,17.1530622709038,716.402954098221,19.2333666145039,716.402954098221,23.0427872574872,716.402954098221,27.0934284923398,716.402954098221,30.9031315324472,716.402954098221,19.0248179241499,716.402954098221,16.717133449932,716.402954098221,18.7237558975016,716.402954098221,22.6224263868854,716.402954098221,26.7362448855442,716.402954098221,30.4664160457597
715.616897226341,19.1095641145383,715.616897226341,16.9908569670939,715.616897226341,19.2838209630561,715.616897226341,23.0991531546861,715.616897226341,27.3450410082918,715.616897226341,31.0502875986396,715.616897226341,18.9360312753031,715.616897226341,16.6553960420537,715.616897226341,18.7011305890109,715.616897226341,22.6218052738122,715.616897226341,26.7436926202302,715.616897226341,30.4753903345249
714.830840354459,19.0640793787106,714.830840354459,17.1285432751625,714.830840354459,19.1069496498786,714.830840354459,23.0817548635496,714.830840354459,27.3072728919328,714.830840354459,31.2579221389672,714.830840354459,18.8468203053421,714.830840354459,16.5935877415311,714.830840354459,18.6786252918317,714.830840354459,22.6212536562665,714.830840354459,26.7511486564137,714.830840354459,30.4843411086837
714.044783482578,19.0697276149491,714.044783482578,16.931613377276,714.044783482578,19.1546645456151,714.044783482578,23.0436069005169,714.044783482578,27.1056336450297,714.044783482578,30.9918657318922,714.044783482578,18.757181893808,714.044783482578,16.5317099216128,714.044783482578,18.6562408897325,714.044783482578,22.6207711373391,714.044783482578,26.7586123876964,714.044783482578,30.4932678294096
713.258726610697,18.815081551808,713.258726610697,16.946446999298,713.258726610697,19.1577558582113,713.258726610697,23.1104362864857,713.258726610697,27.0708956519127,713.258726610697,30.9410035976744,713.258726610697,18.6671129136257,713.258726610697,16.4697640194487,713.258726610697,18.6339782807264,713.258726610697,22.6203573206416,713.258726610697,26.7660832067664,713.258726610697,30.5021699563441
712.472669738815,18.7492160022152,712.472669738815,16.9539543524575,712.472669738815,19.078610572445,712.472669738815,23.1677595811315,712.472669738815,27.2753781647773,712.472669738815,31.2580746393753,712.472669738815,18.5766557327482,712.472669738815,16.4078430190174,712.472669738815,18.6119434192016,712.472669738815,22.6201066138468,712.472669738815,26.7736393321955,712.472669738815,30.5111101272871
711.686612866935,18.7675172415369,711.686612866935,16.7743759935197,711.686612866935,19.0107400615534,711.686612866935,23.1846246088931,711.686612866935,27.1603653021504,711.686612866935,30.9847613653096,711.686612866935,18.4861611044438,711.686612866935,16.346664519615,711.686612866935,18.590957964141,711.686612866935,22.6207584553799,711.686612866935,26.7818950783311,711.686612866935,30.5205806362435
710.900555995056,18.5427097966188,710.900555995056,16.531947908901,710.900555995056,19.0544099636909,710.900555995056,23.1172009592116,710.900555995056,27.3890393052776,710.900555995056,31.1444383122077,710.900555995056,18.3952244561367,710.900555995056,16.2854268830637,710.900555995056,18.5700992886476,710.900555995056,22.6214781705692,710.900555995056,26.7901559678802,710.900555995056,30.5300247848146
710.114499123173,18.450302926357,710.114499123173,16.7155279149557,710.114499123173,18.9811764796775,710.114499123173,23.0905915542936,710.114499123173,27.46731031847,710.114499123173,31.2104292427921,710.114499123173,18.3038425872707,710.114499123173,16.2241318865007,710.114499123173,18.5493683605569,710.114499123173,22.6222653786715,710.114499123173,26.7984214059379,710.114499123173,30.5394420405096
709.328442251295,18.5457212691464,709.328442251295,16.6241446220868,709.328442251295,18.9430454392495,709.328442251295,23.2059975408332,709.328442251295,27.0454061048869,709.328442251295,30.956612921144,709.328442251295,18.2120122917303,709.328442251295,16.1627813807105,709.328442251295,18.528766162148,709.328442251295,22.6231196995071,709.328442251295,26.8066907966372,709.328442251295,30.5488318692219
708.542385379415,18.3565840949578,708.542385379415,16.5215692424102,708.542385379415,18.9408444477311,708.542385379415,23.1272580767097,708.542385379415,27.1502631123158,708.542385379415,30.7772550755492,708.542385379415,18.1197303582326,708.542385379415,16.1013772919953,708.542385379415,18.5082936902211,708.542385379415,22.6240407534808,708.542385379415,26.8149635431519,708.542385379415,30.5581937352218
707.75632850753,18.3104722670216,707.75632850753,16.471799082317,707.75632850753,18.8639480467234,707.75632850753,22.9776577343484,707.75632850753,27.5617823821368,707.75632850753,30.9588767395545,707.75632850753,18.02699357074,707.75632850753,16.0399216240967,707.75632850753,18.4879519561729,707.75632850753,22.6250281616015,707.75632850753,26.8232390476982,707.75632850753,30.5675271011489
706.970271635652,18.1646180765344,706.970271635652,16.3740619015886,706.970271635652,18.8731176362509,706.970271635652,23.1356595567007,706.970271635652,27.2610880157181,706.970271635652,31.0362966173802,706.970271635652,17.9337987088826,706.970271635652,15.9784164601575,706.970271635652,18.4677419860722,706.970271635652,22.6260815455042,706.970271635652,26.8315167115383,706.970271635652,30.576831428005
706.184214763771,18.0628499600116,706.184214763771,16.2716896735012,706.184214763771,19.0676760762295,706.184214763771,23.1554196722861,706.184214763771,27.4864988076146,706.184214763771,31.1390589511263,706.184214763771,17.8401425483884,706.184214763771,15.9168639647279,706.184214763771,18.4476648207315,706.184214763771,22.6272005274714,706.184214763771,26.8397959349836,706.184214763771,30.5861061751468
705.398157891888,17.9000188197594,705.398157891888,16.2652871772373,705.398157891888,19.029335664383,705.398157891888,23.2832628435064,705.398157891888,27.5292246242857,705.398157891888,31.2899647993991,705.398157891888,17.7460218615339,705.398157891888,15.8552663858216,705.398157891888,18.4277215157792,705.398157891888,22.6283847304554,705.398157891888,26.848076117398,705.398157891888,30.5953508002792
704.612101020009,17.8717871311485,704.612101020009,16.1242124487,704.612101020009,18.7015541615777,704.612101020009,23.0884663870672,704.612101020009,27.0966330467192,704.612101020009,31.1926033953452,704.612101020009,17.6514334176049,704.612101020009,15.793626057017,704.612101020009,18.4079131417293,704.612101020009,22.6296337781017,704.612101020009,26.8563566572019,704.612101020009,30.6045647594477
703.826044148129,17.6553783465091,703.826044148129,16.1661902029341,703.826044148129,18.9655006529681,703.826044148129,23.3430129605372,703.826044148129,27.3790807064092,703.826044148129,30.8889944886349,703.826044148129,17.5562824573349,703.826044148129,15.7317935150737,703.826044148129,18.3880840163246,703.826044148129,22.6308127561359,703.826044148129,26.8645274886756,703.826044148129,30.6136605051546
703.039987276249,17.6296046845002,703.039987276249,16.0468558957283,703.039987276249,18.7920817766056,703.039987276249,23.0646421521253,703.039987276249,27.3911015968423,703.039987276249,31.0928526808616,703.039987276249,17.4606347002064,703.039987276249,15.6698846962884,703.039987276249,18.3683528017027,703.039987276249,22.632022370293,703.039987276249,26.8726702665457,703.039987276249,30.6227028514713
702.253930404365,17.5278576104238,702.253930404365,15.9909988173301,702.253930404365,18.8235163332743,702.253930404365,23.1426508922078,702.253930404365,27.1501674455635,702.253930404365,31.298742847929,702.253930404365,17.3645096746929,702.253930404365,15.6079398490435,702.253930404365,18.3487595321206,702.253930404365,22.6332956655475,702.253930404365,26.8808115777759,702.253930404365,30.6317128590942
701.467873532484,17.4503277125132,701.467873532484,15.9839676775003,701.467873532484,18.8072627496821,701.467873532484,23.2307827189278,701.467873532484,27.2297248908338,701.467873532484,31.166493827105,701.467873532484,17.2679041511831,701.467873532484,15.545961660494,701.467873532484,18.3293053373144,701.467873532484,22.634632265629,701.467873532484,26.8889508136482,701.467873532484,30.6406899744654
700.681816660606,17.2948283436392,700.681816660606,15.8519922969405,700.681816660606,18.8238777843589,700.681816660606,23.2590309787876,700.681816660606,27.6813389483834,700.681816660606,31.1097530575463,700.681816660606,17.1708148997147,700.681816660606,15.4839529145077,700.681816660606,18.3099913622861,700.681816660606,22.6360317950958,700.681816660606,26.8970873645356,700.681816660606,30.6496336423394
699.895759788724,17.2312832417763,699.895759788724,15.7448137205281,699.895759788724,18.4701566732118,699.895759788724,23.1752162061346,699.895759788724,27.1789936146277,699.895759788724,31.3782962041876,699.895759788724,17.0732386905181,699.895759788724,15.421916494067,699.895759788724,18.290818767363,699.895759788724,22.6374938793616,699.895759788724,26.9052206199081,699.895759788724,30.6585433057768
699.109702916845,17.1518702068046,699.109702916845,15.8899030289339,699.109702916845,18.7239912551542,699.109702916845,23.2660292381732,699.109702916845,27.2919776903371,699.109702916845,31.2534280792543,699.109702916845,16.9751722945785,699.109702916845,15.359855383725,699.109702916845,18.2717887282549,699.109702916845,22.6390181447236,699.109702916845,26.913349968339,699.109702916845,30.6674184061369
698.323646044963,17.0464912324167,698.323646044963,15.6290313022092,698.323646044963,18.7038115139382,698.323646044963,23.0810665636551,698.323646044963,27.4918806816203,698.323646044963,30.7369578387827,698.323646044963,16.876612484207,698.323646044963,15.2977726721113,698.323646044963,18.2529024361086,698.323646044963,22.6406042183909,698.323646044963,26.9214747975123,698.323646044963,30.6762583830724
697.537589173082,16.9234992050422,697.537589173082,15.5860459917505,697.537589173082,18.6496986774435,697.537589173082,23.1539910856566,697.537589173082,27.3834744124474,697.537589173082,31.3786244199742,697.537589173082,16.7775560336337,697.537589173082,15.2356715544955,697.537589173082,18.2341610975613,697.537589173082,22.6422517285141,697.537589173082,26.9295944942295,697.537589173082,30.6850626745227
696.751532301199,16.9027234406553,696.751532301199,15.6238771904541,696.751532301199,18.6956949722934,696.751532301199,23.163871500019,696.751532301199,27.4163488885996,696.751532301199,31.0755017644682,696.751532301199,16.6779997196122,696.751532301199,15.1735553354031,696.751532301199,18.2155659347903,696.751532301199,22.6439603042159,696.751532301199,26.9377084444181,696.751532301199,30.6938307167082
695.965475429318,16.6978325094109,695.965475429318,15.4167308638823,695.965475429318,18.5243355298592,695.965475429318,23.1349085535983,695.965475429318,27.6459398634393,695.965475429318,31.0204322169815,695.965475429318,16.5779389272851,695.965475429318,15.1113751305148,695.965475429318,18.1970446513386,695.965475429318,22.645659006342,695.965475429318,26.9457557348153,695.965475429318,30.7025130317633
695.179418557441,16.7464394843728,695.179418557441,15.5039422080454,695.179418557441,18.5356974655141,695.179418557441,23.1002902561994,695.179418557441,27.2948553221932,695.179418557441,31.2332910158483,695.179418557441,16.4773718041577,695.179418557441,15.0491670421958,695.179418557441,18.1786447168377,695.179418557441,22.6473920547123,695.179418557441,26.9537739303382,695.179418557441,30.7111400507648
694.393361685559,16.5512164388366,694.393361685559,15.4386175797424,694.393361685559,18.8060447416922,694.393361685559,23.3352115655847,694.393361685559,27.4807613823641,694.393361685559,31.4252736981919,694.393361685559,16.3762957319158,694.393361685559,14.9869538266353,694.393361685559,18.1603943461991,694.393361685559,22.6491849784371,694.393361685559,26.9617845544129,694.393361685559,30.7197291682145
693.607304813679,16.3549319323274,693.607304813679,15.3189985799817,693.607304813679,18.5483404801825,693.607304813679,23.1179587430545,693.607304813679,27.4304846510289,693.607304813679,31.1064500363316,693.607304813679,16.274707511359,693.607304813679,14.9247392391208,693.607304813679,18.142294822439,693.607304813679,22.6510374101473,693.607304813679,26.9697869885908,693.607304813679,30.728279812438
692.821247941798,16.2892380040325,692.821247941798,15.2372988869669,692.821247941798,18.4777615278403,692.821247941798,23.0126108486435,692.821247941798,27.3163131214761,692.821247941798,31.3757251949694,692.821247941798,16.1726039491028,692.821247941798,14.8625271578334,692.821247941798,18.1243474443458,692.821247941798,22.6529489836076,692.821247941798,26.9777806135949,692.821247941798,30.7367914100144
692.035191069915,16.2926262692628,692.035191069915,15.2258854640379,692.035191069915,18.5651280148424,692.035191069915,23.0835748000274,692.035191069915,27.3672453262746,692.035191069915,31.221252157468,692.035191069915,16.0699818582871,692.035191069915,14.8003215868029,692.035191069915,18.1065535265163,692.035191069915,22.6549193337524,692.035191069915,26.9857648093302,692.035191069915,30.7452633857707
691.249134198035,16.1163712440529,691.249134198035,15.0579862201376,691.249134198035,18.4127460698984,691.249134198035,23.1473728555533,691.249134198035,27.5119409964205,691.249134198035,31.1993071070147,691.249134198035,15.9668380593004,691.249134198035,14.7381266589195,691.249134198035,18.0889143993899,691.249134198035,22.656948096722,691.249134198035,26.9937389548958,691.249134198035,30.7536951627772
690.463077326153,16.0593389348932,690.463077326153,15.0975779700392,690.463077326153,18.4642325356751,690.463077326153,22.9907592641501,690.463077326153,27.4141254956288,690.463077326153,31.1982062716968,690.463077326153,15.8631693805208,690.463077326153,14.6759466390025,690.463077326153,18.0714314092785,690.463077326153,22.6590349099004,690.463077326153,27.001702428597,690.463077326153,30.7620861623438
689.677020454275,15.8649677833538,689.677020454275,14.9445031333455,689.677020454275,18.4892017304541,689.677020454275,23.135773927827,689.677020454275,27.4570560435675,689.677020454275,31.3837290674983,689.677020454275,15.7589726590824,689.677020454275,14.6137859269313,689.677020454275,18.0541059183952,689.677020454275,22.6611794119535,689.677020454275,27.0096546079577,689.677020454275,30.770435804015
688.890963582394,15.8111962247856,688.890963582394,14.9852120773137,688.890963582394,18.4338851156984,688.890963582394,23.1703562963582,688.890963582394,27.7239278266185,688.890963582394,31.0030124991548,688.890963582394,15.654244741653,688.890963582394,14.5516490608301,688.890963582394,18.0369393048787,688.890963582394,22.6633812428691,688.890963582394,27.0175948697345,688.890963582394,30.7787435055671
688.104906710513,15.7424279158869,688.104906710513,14.875786904579,688.104906710513,18.4757594761083,688.104906710513,22.9931151795714,688.104906710513,27.4008937973142,688.104906710513,31.2334027914221,688.104906710513,15.5489862297697,688.104906710513,14.4894508407669,688.104906710513,18.0198082023241,688.104906710513,22.6655215566736,688.104906710513,27.0254217791185,688.104906710513,30.7869270570637
687.31884983863,15.6241657327809,687.31884983863,14.9146961807905,687.31884983863,18.33116359989,687.31884983863,23.0684935842363,687.31884983863,27.5283895362922,687.31884983863,31.135866261249,687.31884983863,15.4431915421661,687.31884983863,14.4272734478541,687.31884983863,18.0028221706534,687.31884983863,22.6677030716729,687.31884983863,27.0332225320891,687.31884983863,30.7950570216667
686.532792966749,15.5116610398651,686.532792966749,14.7266785066825,686.532792966749,18.3495386925079,686.532792966749,23.0901109649211,686.532792966749,27.5639423023884,686.532792966749,31.1158995163752,686.532792966749,15.3368571350825,686.532792966749,14.3651333790008,686.532792966749,17.9859987062527,686.532792966749,22.6699407176918,686.532792966749,27.0410095153695,686.532792966749,30.8031433499652
685.746736094869,15.3905860568779,685.746736094869,14.7712268560352,685.746736094869,18.5676591561175,685.746736094869,23.1335237646598,685.746736094869,27.4750217167509,685.746736094869,31.3013621801243,685.746736094869,15.2299799121031,685.746736094869,14.3030357361476,685.746736094869,17.9693392487771,685.746736094869,22.6722341394592,685.746736094869,27.0487821014718,685.746736094869,30.8111854513119
684.960679222987,15.225619738441,684.960679222987,14.72284006721,684.960679222987,18.3213934443742,684.960679222987,23.1024344502626,684.960679222987,27.4516019678572,684.960679222987,31.2326077872589,684.960679222987,15.1225567905195,684.960679222987,14.2409857758477,684.960679222987,17.9528452539128,684.960679222987,22.6745829832346,684.960679222987,27.0565396622128,684.960679222987,30.819182733272
684.174622351109,15.2073882806581,684.174622351109,14.5697511156598,684.174622351109,18.3640024307301,684.174622351109,23.1976188889708,684.174622351109,27.430661049646,684.174622351109,30.9707436033055,684.174622351109,15.0145847022323,684.174622351109,14.1789889127989,684.174622351109,17.9365181933851,684.174622351109,22.676986896854,684.174622351109,27.0642815687313,684.174622351109,30.8271346016215
