sep=,
S1Chart
X of SiO2_calib 75  1 Measured 75 [Wavelength (nm)],SiO2_calib 75  1 Measured 75 - Psi,X of SiO2_calib 70  2 Measured 70 [Wavelength (nm)],SiO2_calib 70  2 Measured 70 - Psi,X of SiO2_calib 65  3 Measured 65 [Wavelength (nm)],SiO2_calib 65  3 Measured 65 - Psi,X of SiO2_calib 60  4 Measured 60 [Wavelength (nm)],SiO2_calib 60  4 Measured 60 - Psi,X of SiO2_calib 55  5 Measured 55 [Wavelength (nm)],SiO2_calib 55  5 Measured 55 - Psi,X of SiO2_calib 50  6 Measured 50 [Wavelength (nm)],SiO2_calib 50  6 Measured 50 - Psi,X of SiO2_calib 75  1 Generated 75 [Wavelength (nm)],SiO2_calib 75  1 Generated 75 - Psi,X of SiO2_calib 70  2 Generated 70 [Wavelength (nm)],SiO2_calib 70  2 Generated 70 - Psi,X of SiO2_calib 65  3 Generated 65 [Wavelength (nm)],SiO2_calib 65  3 Generated 65 - Psi,X of SiO2_calib 60  4 Generated 60 [Wavelength (nm)],SiO2_calib 60  4 Generated 60 - Psi,X of SiO2_calib 55  5 Generated 55 [Wavelength (nm)],SiO2_calib 55  5 Generated 55 - Psi,X of SiO2_calib 50  6 Generated 50 [Wavelength (nm)],SiO2_calib 50  6 Generated 50 - Psi
791.864413798776,39.163742731607,791.864413798776,38.8477894098252,791.864413798776,39.1249773239186,791.864413798776,39.5981848169502,791.864413798776,41.2876029891553,791.864413798776,42.5382950722339,791.864413798776,39.3005832649726,791.864413798776,38.7709692600132,791.864413798776,39.0512752133883,791.864413798776,39.9304775960871,791.864413798776,41.1103823544562,791.864413798776,42.3158101032055
791.078356926897,39.3024128207307,791.078356926897,38.7838719744943,791.078356926897,38.5060208853625,791.078356926897,40.1539315853991,791.078356926897,41.1173902484638,791.078356926897,42.8544868709545,791.078356926897,39.3421641486178,791.078356926897,38.8209735718593,791.078356926897,39.1058523675896,791.078356926897,39.9859704501591,791.078356926897,41.1636490948097,791.078356926897,42.3643535123837
790.292300055019,39.2542002491438,790.292300055019,38.4401619508732,790.292300055019,39.2309858783087,790.292300055019,40.3881507067408,790.292300055019,41.7165281689394,790.292300055019,42.2321243210612,790.292300055019,39.3839127214358,790.292300055019,38.8711964361774,790.292300055019,39.1606863433608,790.292300055019,40.0417377689285,790.292300055019,41.2171829037593,790.292300055019,42.4131332813269
789.506243183135,39.0342344956168,789.506243183135,38.8066823481551,789.506243183135,38.7812854457625,789.506243183135,40.0851639854039,789.506243183135,41.0261667784994,789.506243183135,43.2871733930332,789.506243183135,39.4258303286964,789.506243183135,38.9216395701561,789.506243183135,39.2157790681296,789.506243183135,40.097781446137,789.506243183135,41.2709853678619,789.506243183135,42.462150469782
788.720186311255,39.5877031768853,788.720186311255,39.0387045097513,788.720186311255,39.0767466697376,788.720186311255,40.3260502468223,788.720186311255,41.1526883880934,788.720186311255,41.9605422534036,788.720186311255,39.4679183296442,788.720186311255,38.9723047082668,788.720186311255,39.2711324871856,788.720186311255,40.1541033899555,788.720186311255,41.3250580806179,788.720186311255,42.511406134589
787.934129439375,39.1631529485241,787.934129439375,38.5186327834409,787.934129439375,39.1008767213686,787.934129439375,40.6374361758371,787.934129439375,41.3971521727349,787.934129439375,42.7851729227099,787.934129439375,39.5101780976668,787.934129439375,39.0231936024652,787.934129439375,39.3267485638609,787.934129439375,40.2107055230688,787.934129439375,41.3794026423941,787.934129439375,42.5609013294223
787.148072567491,39.4229927443945,787.148072567491,38.816490019165,787.148072567491,39.3613641677717,787.148072567491,40.1126489132765,787.148072567491,42.2165251625497,787.148072567491,42.7177851657909,787.148072567491,39.5526110204636,787.148072567491,39.0743080223908,787.148072567491,39.3826292797091,787.148072567491,40.2675897827564,787.148072567491,41.434020660338,787.148072567491,42.6106371045228
786.362015695614,39.3530830564046,786.362015695614,39.1860300004795,786.362015695614,39.3892223732176,786.362015695614,40.279683118527,786.362015695614,40.5386905737986,786.362015695614,42.9693550219753,786.362015695614,39.5952185002165,786.362015695614,39.1256497555706,786.362015695614,39.4387766346859,786.362015695614,40.3247581209723,786.362015695614,41.4889137482886,786.362015695614,42.6606145064218
785.575958823734,39.3463062139063,785.575958823734,38.8319106326847,785.575958823734,39.5126979346348,785.575958823734,40.2522127131825,785.575958823734,41.7694432007179,785.575958823734,42.9328675318717,785.575958823734,39.6380019537647,785.575958823734,39.1772206076271,785.575958823734,39.4951926473348,785.575958823734,40.3822125044272,785.575958823734,41.5440835266854,785.575958823734,42.7108345776609
784.78990195185,39.3809268253261,784.78990195185,38.929335387112,784.78990195185,40.0679796772861,784.78990195185,40.8889462140597,784.78990195185,42.0706070421352,784.78990195185,43.2832968050365,784.78990195185,39.68096281278,784.78990195185,39.2290224024853,784.78990195185,39.5518793549695,784.78990195185,40.4399549146657,784.78990195185,41.5995316224689,784.78990195185,42.7612983564991
784.003845079969,39.8072596843928,784.003845079969,39.0398230863065,784.003845079969,39.6091335711304,784.003845079969,40.3462398585763,784.003845079969,41.6264215542303,784.003845079969,42.1506459164577,784.003845079969,39.7241395036445,784.003845079969,39.2811056438131,784.003845079969,39.6088933810328,784.003845079969,40.4980399244312,784.003845079969,41.6553033004913,784.003845079969,42.8120377006598
783.217788208091,39.31355801763,783.217788208091,38.981352219754,783.217788208091,39.1105608620162,783.217788208091,40.6109223726553,783.217788208091,41.8208006838143,783.217788208091,43.5849388574733,783.217788208091,39.7675005497822,783.217788208091,39.3334287287421,783.217788208091,39.6661879010383,783.217788208091,40.5564222145747,783.217788208091,41.7113606401322,783.217788208091,42.8630253371656
782.431731336207,39.6926115060196,782.431731336207,39.3508638600304,782.431731336207,39.8090562509667,782.431731336207,40.9691304770244,782.431731336207,42.6104644387202,782.431731336207,43.112873751474,782.431731336207,39.8110432424548,782.431731336207,39.3859880208982,782.431731336207,39.7237588123233,782.431731336207,40.6150978248771,782.431731336207,41.7677002990234,782.431731336207,42.9142587411959
781.64567446433,39.8005278201038,781.64567446433,39.5781262193383,781.64567446433,39.4989259546283,781.64567446433,41.2210716414615,781.64567446433,42.0068203459025,781.64567446433,43.0130151143375,781.64567446433,39.8547690732068,781.64567446433,39.4387854160612,781.64567446433,39.781608222285,781.64567446433,40.6740687862104,781.64567446433,41.8243239149587,781.64567446433,42.9657389150885
780.859617592444,39.3866326421327,780.859617592444,39.2376772079917,780.859617592444,39.1980185142522,780.859617592444,40.540856032617,780.859617592444,42.027681256465,780.859617592444,42.9457108228466,780.859617592444,39.8986795493359,780.859617592444,39.4918228293651,780.859617592444,39.839738257948,780.859617592444,40.733337144502,780.859617592444,41.8812331314672,780.859617592444,43.0174668551174
780.073560720567,39.9458454401247,780.073560720567,39.3821974557643,780.073560720567,40.0672954508167,780.073560720567,41.2141431074336,780.073560720567,42.1635382158335,780.073560720567,43.2617968782123,780.073560720567,39.9427761940795,780.073560720567,39.5451021955189,780.073560720567,39.898151066153,780.073560720567,40.7929049607999,780.073560720567,41.9384295976771,780.073560720567,43.0694435511443
779.287503848686,39.7395402664511,779.287503848686,39.5220320252745,779.287503848686,39.716190913814,779.287503848686,39.9181186236527,779.287503848686,41.4945776010473,779.287503848686,42.8715411776392,779.287503848686,39.9870605468114,779.287503848686,39.5986254690371,779.287503848686,39.9568488137557,779.287503848686,40.852774311344,779.287503848686,41.9959149681821,779.287503848686,43.1216699862691
778.501446976804,39.552422668303,778.501446976804,39.1254933383903,778.501446976804,39.4179981548462,778.501446976804,41.1094977284791,778.501446976804,41.8311686544584,778.501446976804,42.9918916497873,778.501446976804,40.0315341632353,778.501446976804,39.6523946244673,778.501446976804,40.0158336878198,778.501446976804,40.9129472876296,778.501446976804,42.0536909028943,778.501446976804,43.1741471364641
777.715390104922,39.9930305949697,777.715390104922,39.598163030681,777.715390104922,40.2395528849367,777.715390104922,40.683374626409,777.715390104922,42.3600183053427,777.715390104922,43.0786418928855,777.715390104922,40.076198615583,777.715390104922,39.7064116566232,777.715390104922,40.0751078958157,777.715390104922,40.9734259964721,777.715390104922,42.1117590668957,777.715390104922,43.226875970202
776.929333233042,40.0461564498583,776.929333233042,39.6569893393808,776.929333233042,40.00248626902,776.929333233042,40.9447281320247,776.929333233042,42.1292414192057,776.929333233042,43.0063915728342,776.929333233042,40.1210554928159,776.929333233042,39.7606785808208,776.929333233042,40.1346736658197,776.929333233042,41.0342125600702,776.929333233042,42.1701211302813,776.929333233042,43.2798574480737
776.143276361163,39.8469572419055,776.143276361163,39.4225130404447,776.143276361163,39.7518188035513,776.143276361163,41.0481293533588,776.143276361163,42.0811281206561,776.143276361163,43.4191765502236,776.143276361163,40.1661064008281,776.143276361163,39.8151974331165,776.143276361163,40.1945332467149,776.143276361163,41.0953091160657,776.143276361163,42.2287787679966,776.143276361163,43.3330925223949
775.357219489281,40.2365611494793,775.357219489281,39.2690556045081,775.357219489281,40.5330475976889,775.357219489281,41.2636955259869,775.357219489281,42.5779519230213,775.357219489281,42.6980849196841,775.357219489281,40.2113529626527,775.357219489281,39.8699702705484,775.357219489281,40.2546889083938,775.357219489281,41.1567178176034,775.357219489281,42.2877336596682,775.357219489281,43.3865821368035
774.571162617402,40.0387797670242,774.571162617402,40.0714345293174,774.571162617402,40.4449469003533,774.571162617402,40.030366551043,774.571162617402,41.7774149231661,774.571162617402,43.9095172386952,774.571162617402,40.256714170546,774.571162617402,39.9248943410008,774.571162617402,40.3150286440459,774.571162617402,41.2183329646807,774.571162617402,42.3468994335863,774.571162617402,43.4402660061602
773.785105745518,40.0058037488247,773.785105745518,39.8710836712776,773.785105745518,40.0166738946438,773.785105745518,41.5861017320152,773.785105745518,42.4852567961524,773.785105745518,43.0981563403536,773.785105745518,40.3021604604008,773.785105745518,39.9799325400189,773.785105745518,40.3755125633169,773.785105745518,41.280117637088,773.785105745518,42.4062467969315,773.785105745518,43.4941246834663
772.999048873637,40.0456388474809,772.999048873637,39.7565822336481,772.999048873637,40.3359624592471,772.999048873637,41.1711788557532,772.999048873637,42.3251412918104,772.999048873637,43.4206564545838,772.999048873637,40.3478078060118,772.999048873637,40.0352321336565,772.999048873637,40.436301486138,772.999048873637,41.3422239174673,772.999048873637,42.4659001985298,772.999048873637,43.5482449265521
772.212992001759,40.365247143209,772.212992001759,40.1658521246293,772.212992001759,40.1399064950782,772.212992001759,41.0270957837802,772.212992001759,42.2750785870031,772.212992001759,44.0029804286577,772.212992001759,40.3936579033398,772.212992001759,40.0907952772229,772.212992001759,40.4973977957404,772.212992001759,41.4046540669466,772.212992001759,42.5258613959362,772.212992001759,43.6026277090405
771.426935129879,40.0616315860749,771.426935129879,40.2052847340099,771.426935129879,39.8418605535662,771.426935129879,41.1063125232724,771.426935129879,42.6434212844053,771.426935129879,43.4268949827771,771.426935129879,40.4397124664915,771.426935129879,40.1466241483675,771.426935129879,40.5588038977924,771.426935129879,41.4674103631296,771.426935129879,42.5861321513627,771.426935129879,43.6572739946353
770.640878257998,40.334500267592,770.640878257998,39.8788594612673,770.640878257998,40.8443837489972,770.640878257998,41.6586486917021,770.640878257998,42.4693434721866,770.640878257998,43.0924901272359,770.640878257998,40.48597322794,770.640878257998,40.2027209473406,770.640878257998,40.6205222206165,770.640878257998,41.5304951001516,770.640878257998,42.6467142314771,770.640878257998,43.7121847366604
769.854821386114,40.2322132249043,769.854821386114,40.3709518405544,769.854821386114,40.5648136490319,769.854821386114,41.0426950209137,769.854821386114,42.2807865011543,769.854821386114,44.7011186822206,769.854821386114,40.5324419387485,769.854821386114,40.2590878972569,769.854821386114,40.6825552154105,769.854821386114,41.5939105887354,769.854821386114,42.7076094071958,769.854821386114,43.7673608775868
769.068764514235,40.3221477614882,769.068764514235,39.9921153636356,769.068764514235,40.3214158447524,769.068764514235,41.9438486755506,769.068764514235,43.1449869620084,769.068764514235,43.7182075680349,769.068764514235,40.5791203687958,769.068764514235,40.3157272443625,769.068764514235,40.7449053564677,769.068764514235,41.6576591562421,769.068764514235,42.7688194534664,769.068764514235,43.8228033485473
768.282707642355,40.4159529257116,768.282707642355,39.8435826422952,768.282707642355,40.7353728827381,768.282707642355,41.6616962515076,768.282707642355,42.7547292795088,768.282707642355,43.7976309314972,768.282707642355,40.6260103070071,768.282707642355,40.3726412583059,768.282707642355,40.8075751414019,768.282707642355,41.7217431467224,768.282707642355,42.8303461490444,768.282707642355,43.8785130688389
767.496650770475,40.6061798201497,767.496650770475,40.4336156143718,767.496650770475,40.9105986942029,767.496650770475,41.7929968738257,767.496650770475,43.1337168347128,767.496650770475,44.3289417902548,767.496650770475,40.6731135615852,767.496650770475,40.4298322324109,767.496650770475,40.8705670913705,767.496650770475,41.7861649209614,767.496650770475,42.8921912762584,767.496650770475,43.9344909454116
766.710593898594,40.3835964453049,766.710593898594,40.3009140390674,766.710593898594,40.743983773574,766.710593898594,41.9489251445233,766.710593898594,42.7827116532963,766.710593898594,44.1312662570967,766.710593898594,40.7204319602459,766.710593898594,40.4873024839533,766.710593898594,40.9338837513013,766.710593898594,41.8509268565229,766.710593898594,42.9543566207676,766.710593898594,43.9907378723436
765.924537026711,40.7350143801651,765.924537026711,40.5289513214103,765.924537026711,41.1944920541505,765.924537026711,42.1066353633689,765.924537026711,43.2231289826745,765.924537026711,43.5362028490353,765.924537026711,40.7679673504563,765.924537026711,40.545054354441,765.924537026711,40.9975276901202,765.924537026711,41.9160313477898,765.924537026711,43.0168439713104,765.924537026711,44.0472547303043
765.138480154829,40.6478288617979,765.138480154829,40.557100122286,765.138480154829,41.0922518226649,765.138480154829,42.162261050567,765.138480154829,43.3133088533979,765.138480154829,44.3701684396857,765.138480154829,40.8157071303818,765.138480154829,40.6030718346683,765.138480154829,41.0614817573546,765.138480154829,41.9814628978581,765.138480154829,43.0796416794082,765.138480154829,44.1040346336804
764.352423282951,40.8307486934964,764.352423282951,40.7118362239343,764.352423282951,41.2358852921291,764.352423282951,42.3253259368863,764.352423282951,43.2178715907617,764.352423282951,44.4346478633089,764.352423282951,40.8636242556625,764.352423282951,40.6613207235309,764.352423282951,41.1257094684099,764.352423282951,42.0471887689031,764.352423282951,43.1427255591061,764.352423282951,44.1610640056014
763.566366411071,40.7649088582746,763.566366411071,40.7034207720659,763.566366411071,41.3543894587356,763.566366411071,42.2407375986907,763.566366411071,43.1096733010458,763.566366411071,44.1817450640532,763.566366411071,40.9117642533607,763.566366411071,40.7198589237925,763.566366411071,41.1902732181874,763.566366411071,42.113265791068,763.566366411071,43.2061384784978,763.566366411071,44.2183677180459
762.780309539188,40.846485063946,762.780309539188,40.7797023060642,762.780309539188,41.446195971668,762.780309539188,42.1673645704617,762.780309539188,43.7735575198492,762.780309539188,44.2801124781494,762.780309539188,40.9601290537094,762.780309539188,40.7786888824353,762.780309539188,41.2551756863704,762.780309539188,42.1796964465488,762.780309539188,43.269882262333,762.780309539188,44.2759466212444
761.994252667307,40.8282309183117,761.994252667307,40.7565028758821,761.994252667307,41.1480217893047,761.994252667307,42.4904905712791,761.994252667307,43.3799249969407,761.994252667307,44.5659252855346,761.994252667307,41.0087206079078,761.994252667307,40.8378130721808,761.994252667307,41.3204195779831,761.994252667307,42.2464832348277,761.994252667307,43.3339587374275,761.994252667307,44.3338015494856
761.208195795429,40.9953826231399,761.208195795429,40.7973294123281,761.208195795429,41.5039518210029,761.208195795429,42.646664801207,761.208195795429,43.7443311727961,761.208195795429,44.0041745354995,761.208195795429,41.0575408883786,761.208195795429,40.897233991791,761.208195795429,41.3860076236313,761.208195795429,42.313628672698,761.208195795429,43.3983697323566,761.208195795429,44.3919333204949
760.422138923547,40.8373912820479,760.422138923547,40.7064997945784,760.422138923547,41.3069621895756,760.422138923547,42.5654572128725,760.422138923547,43.5045235265483,760.422138923547,44.652640616513,760.422138923547,41.1065918890279,760.422138923547,40.956954166375,760.422138923547,41.4519425797433,760.422138923547,42.3811352942838,760.422138923547,43.4631170771361,760.422138923547,44.4503427347961
759.636082051665,40.8146989447143,759.636082051665,41.0085137503345,759.636082051665,41.3052100599754,759.636082051665,42.5797033880673,759.636082051665,43.4714124839526,759.636082051665,44.9924976239129,759.636082051665,41.1558756255072,759.636082051665,41.0169761476956,759.636082051665,41.5182272288118,759.636082051665,42.4490056510552,759.636082051665,43.5282026028906,759.636082051665,44.5090305750554
758.850025179785,40.9358728825072,758.850025179785,40.9481553591929,758.850025179785,41.2737853191086,758.850025179785,42.400392620735,758.850025179785,43.6618449836119,758.850025179785,44.0074937938776,758.850025179785,41.2053941354803,758.850025179785,41.0773025144826,758.850025179785,41.5848643796375,758.850025179785,42.5172423118399,758.850025179785,43.5936281415121,758.850025179785,44.5679976054113
758.063968307903,41.1881555814735,758.063968307903,41.1069456345781,758.063968307903,41.5696060248193,758.063968307903,42.4479805813432,758.063968307903,43.6700464628159,758.063968307903,44.4479692337714,758.063968307903,41.2551494788944,758.063968307903,41.1379358727501,758.063968307903,41.6518568675762,758.063968307903,42.5858478628304,758.063968307903,43.6593955253057,758.063968307903,44.6272445707871
757.277911436024,41.0237583522293,757.277911436024,41.062768962522,757.277911436024,41.674227979945,757.277911436024,42.8433659133836,757.277911436024,43.1783205423441,757.277911436024,45.022708619829,757.277911436024,41.3051437382514,757.277911436024,41.1988788561141,757.277911436024,41.7192075547826,757.277911436024,42.6548249075843,757.277911436024,43.7255065866209,757.277911436024,44.6867721961841
756.491854564143,41.2618089753354,756.491854564143,41.0158667490992,756.491854564143,41.8544788327733,756.491854564143,42.5876635853677,756.491854564143,44.2993035857294,756.491854564143,44.4832962162779,756.491854564143,41.3553790188871,756.491854564143,41.2601341261187,756.491854564143,41.7869193304613,756.491854564143,42.7241760670233,756.491854564143,43.7919631574736,756.491854564143,44.7465811859609
755.70579769226,41.3724886654392,755.70579769226,41.1346194295352,755.70579769226,42.0255707295748,755.70579769226,43.0531091370563,755.70579769226,44.0380231175203,755.70579769226,45.6100483724921,755.70579769226,41.4059690914929,755.70579769226,41.3218415339562,755.70579769226,41.8551385270325,755.70579769226,42.794031136769,755.70579769226,43.8588603611366,755.70579769226,44.8067242541767
754.919740820382,41.0310297160849,754.919740820382,41.4067717036325,754.919740820382,41.8195296498295,754.919740820382,42.9783849753993,754.919740820382,43.5988829711626,754.919740820382,45.2583340383844,754.919740820382,41.4569894192282,754.919740820382,41.38409307278,754.919740820382,41.9239602788029,754.919740820382,42.8644728949609,754.919740820382,43.9262566235235,754.919740820382,44.8672306935024
754.133683948499,41.4829271312786,754.133683948499,41.0470286255182,754.133683948499,42.1177181179189,754.133683948499,43.0163582074822,754.133683948499,44.504043044798,754.133683948499,44.7812740900578,754.133683948499,41.508256538772,754.133683948499,41.4466630416555,754.133683948499,41.993148142726,754.133683948499,42.9352909728912,754.133683948499,43.993996433961,754.133683948499,44.9280120075582
753.347627076616,41.5528939920509,753.347627076616,41.3985975127974,753.347627076616,42.5284819974845,753.347627076616,42.8347219667148,753.347627076616,44.3917305643732,753.347627076616,45.5229397846755,753.347627076616,41.5597726488673,753.347627076616,41.5095541958004,753.347627076616,42.0627050639266,753.347627076616,43.0064879673133,753.347627076616,44.0620814947845,753.347627076616,44.9890686750709
752.561570204736,41.390393529619,752.561570204736,41.9840279634124,752.561570204736,42.0875173693859,752.561570204736,43.1660345476168,752.561570204736,44.0141566955162,752.561570204736,45.3783014026257,752.561570204736,41.6115399727218,752.561570204736,41.5727693198397,752.561570204736,42.1326340149827,752.561570204736,43.0780664906995,752.561570204736,44.1305135039646,752.561570204736,45.0504011484941
751.775513332856,41.5232853285802,751.775513332856,41.498665260179,751.775513332856,41.9753668254803,751.775513332856,43.5882136045749,751.775513332856,44.6571293523214,751.775513332856,45.3306126224184,751.775513332856,41.6635607583133,751.775513332856,41.6363112281504,751.775513332856,42.2029379961654,751.775513332856,43.1500291711755,751.775513332856,44.1992941546128,751.775513332856,45.1120098531596
750.989456460976,41.8301560100355,750.989456460976,41.6417862881349,750.989456460976,42.5764541919516,750.989456460976,43.5423233525985,750.989456460976,44.6887764685779,750.989456460976,45.0977174087773,750.989456460976,41.7158372786982,750.989456460976,41.7001827652107,750.989456460976,42.2736200356769,750.989456460976,43.2223786524465,750.989456460976,44.2684251344713,750.989456460976,45.1738951864089
750.203399589095,41.486907386393,750.203399589095,42.0505097466798,750.203399589095,42.1454894356046,750.203399589095,43.0591448818777,750.203399589095,43.9211714768501,750.203399589095,45.648446796081,750.203399589095,41.7683718323245,750.203399589095,41.764386805953,750.203399589095,42.3446831898903,750.203399589095,43.2951175937169,750.203399589095,44.3379081253867,750.203399589095,45.2360575167042
749.417342717216,41.8876850472709,749.417342717216,41.4080727899348,749.417342717216,42.1206957291928,749.417342717216,43.4796360158248,749.417342717216,44.3473268362241,749.417342717216,44.8948225235904,749.417342717216,41.8211667433484,749.417342717216,41.8289262561208,749.417342717216,42.4161305435895,749.417342717216,43.3682486696013,749.417342717216,44.407744802766,749.417342717216,45.2984971827193
748.631285845332,41.8231533952617,748.631285845332,41.7214180529941,748.631285845332,42.6426321881457,748.631285845332,43.2684283078096,748.631285845332,44.4903828858977,748.631285845332,45.8060432371549,748.631285845332,41.8742243619569,748.631285845332,41.8938040526315,748.631285845332,42.4879652102112,748.631285845332,43.4417745700301,748.631285845332,44.4779368350178,748.631285845332,45.3612144924097
747.845228973455,41.7885781379319,747.845228973455,42.0298149688572,747.845228973455,42.5520033705258,747.845228973455,43.8474279858188,747.845228973455,44.4385416211884,747.845228973455,45.3545680587055,747.845228973455,41.9275470646905,747.845228973455,41.9590231639389,747.845228973455,42.5601903320828,747.845228973455,43.5156980001418,747.845228973455,44.5484858829704,747.845228973455,45.4242097220587
747.059172101573,41.9099251873564,747.059172101573,41.5222081379194,747.059172101573,42.6008869841372,747.059172101573,43.5055427672958,747.059172101573,44.2217164616748,747.059172101573,45.5267001548998,747.059172101573,41.9811372547759,747.059172101573,42.0245865904071,747.059172101573,42.6328090806668,747.059172101573,43.5900216801738,747.059172101573,44.6193935992791,747.059172101573,45.4874831153066
746.273115229693,41.9531666854213,746.273115229693,41.8232793090913,746.273115229693,42.7898276304639,746.273115229693,43.7511407552764,746.273115229693,44.6325619563355,746.273115229693,45.8469260549258,746.273115229693,42.0350007103692,746.273115229693,42.0905011412247,746.273115229693,42.705829014432,746.273115229693,43.6647536666179,746.273115229693,44.6906681339309,746.273115229693,45.5510423764827
745.487058357812,41.7746487841705,745.487058357812,42.1996830946733,745.487058357812,42.7341562229127,745.487058357812,43.9143959805249,745.487058357812,45.2126070556664,745.487058357812,46.320920970869,745.487058357812,42.0891375159647,745.487058357812,42.1567672529755,745.487058357812,42.7792503756652,745.487058357812,43.7398930744389,745.487058357812,44.7623066544916,745.487058357812,45.6148824938993
744.701001485929,42.2129458880142,744.701001485929,42.1627779331967,744.701001485929,43.0208124733406,744.701001485929,44.1627872308089,744.701001485929,44.8597258952721,744.701001485929,45.2308166050001,744.701001485929,42.1435492675773,744.701001485929,42.2233870272591,744.701001485929,42.853075280616,744.701001485929,43.8154412732391,744.701001485929,44.8343090763967,744.701001485929,45.6790016327655
743.91494461405,42.2908760784737,743.91494461405,42.2479540586738,743.91494461405,43.0062045737773,743.91494461405,43.9320110352803,743.91494461405,45.1659882171985,743.91494461405,46.0595620625265,743.91494461405,42.1982384794815,743.91494461405,42.29036359765,743.91494461405,42.9273070225597,743.91494461405,43.8914010461108,743.91494461405,44.9066770173532,743.91494461405,45.7433998995696
743.128887742169,42.2361560324628,743.128887742169,42.6944006676171,743.128887742169,42.9807115298949,743.128887742169,44.274889294122,743.128887742169,45.5223826768034,743.128887742169,45.8419148856679,743.128887742169,42.2532076943561,743.128887742169,42.3577001315651,743.128887742169,43.0019489251496,743.128887742169,43.9677751905879,743.128887742169,44.9794120836601,743.128887742169,45.8080773629619
742.342830870287,42.0872261600982,742.342830870287,42.3470258720951,742.342830870287,43.0709285742314,742.342830870287,44.1359456505895,742.342830870287,44.9550669071259,742.342830870287,46.1203746352984,742.342830870287,42.3084594836376,742.342830870287,42.4253998306569,742.342830870287,43.0770043426559,742.342830870287,44.0445665184727,742.342830870287,45.0525158694901,742.342830870287,45.8730340526392
741.556773998408,42.2782363435958,741.556773998408,42.4618720131021,741.556773998408,43.398633317949,741.556773998408,43.8915755230729,741.556773998408,45.2320892005672,741.556773998408,45.8748651737887,741.556773998408,42.3639964478807,741.556773998408,42.493465931214,741.556773998408,43.1524766602062,741.556773998408,44.1217778556533,741.556773998408,45.1259899561493,741.556773998408,45.9382699582051
740.770717126526,42.2000675335847,740.770717126526,42.4931074170047,740.770717126526,42.9970585667621,740.770717126526,44.5564736313721,740.770717126526,45.5136427575047,740.770717126526,46.5899764783753,740.770717126526,42.4198212171246,740.770717126526,42.5619017045674,740.770717126526,43.2283692940266,740.770717126526,44.1994120419125,740.770717126526,45.1998359113176,740.770717126526,46.0037850280076
739.984660254645,42.5820766316885,739.984660254645,42.674321594932,739.984660254645,43.2761411740322,739.984660254645,43.9869717996206,739.984660254645,44.704314297087,739.984660254645,45.6937464029928,739.984660254645,42.4759364512603,739.984660254645,42.6307104574963,739.984660254645,43.3046856916783,739.984660254645,44.277471930719,739.984660254645,45.2740552882607,739.984660254645,46.069579167946
739.198603382765,42.4550941520744,739.198603382765,42.5462910873964,739.198603382765,43.1156283821075,739.198603382765,44.0739171270428,739.198603382765,45.4549225117788,739.198603382765,46.3269299285254,739.198603382765,42.5323448404059,739.198603382765,42.6998955326434,739.198603382765,43.3814293322971,739.198603382765,44.3559603890113,739.198603382765,45.3486496250221,739.198603382765,46.1356522402564
738.412546510882,42.8012351572027,738.412546510882,43.0027678898297,738.412546510882,43.3989424406916,738.412546510882,44.4925450486892,738.412546510882,45.7375764018437,738.412546510882,46.7714933885211,738.412546510882,42.5890491052852,738.412546510882,42.7694603089326,738.412546510882,43.4586037268301,738.412546510882,44.4348802969672,738.412546510882,45.4236204435893,738.412546510882,46.2020040622684
737.626489639001,42.5426568665202,737.626489639001,42.6014964279077,737.626489639001,43.4912702957894,737.626489639001,44.4294975776197,737.626489639001,44.9105585857953,737.626489639001,46.4303073849864,737.626489639001,42.6459414800778,737.626489639001,42.8392781722812,737.626489639001,43.5360836950204,737.626489639001,44.5141293203552,737.626489639001,45.4989030720974,737.626489639001,46.2686114796265
736.840432767123,42.6441528970716,736.840432767123,42.8949463937193,736.840432767123,43.8965804419136,736.840432767123,44.9846584168808,736.840432767123,45.886939095697,736.840432767123,46.1731179461431,736.840432767123,42.7030141702021,736.840432767123,42.9093409223311,736.840432767123,43.6138624931145,736.840432767123,44.5937036982337,736.840432767123,45.5744973127794,736.840432767123,46.3354774091299
736.054375895239,42.6678142737048,736.054375895239,42.9988593359482,736.054375895239,43.9228259658079,736.054375895239,45.0982360516478,736.054375895239,46.4815805805778,736.054375895239,47.1113869983894,736.054375895239,42.7603914063813,736.054375895239,42.979795199013,736.054375895239,43.6920858986409,736.054375895239,44.673723233243,736.054375895239,45.6504790792909,736.054375895239,46.4026287189483
735.268319023362,42.6795264154024,735.268319023362,43.1805879496323,735.268319023362,43.8990694110231,735.268319023362,44.8040140375657,735.268319023362,45.5179626816896,735.268319023362,47.356348973062,735.268319023362,42.818076030905,735.268319023362,43.0506445457222,735.268319023362,43.7707576004856,735.268319023362,44.754190942163,735.268319023362,45.7268499342286,735.268319023362,46.4700651525436
734.48226215148,42.7873095855885,734.48226215148,42.9752020083978,734.48226215148,44.0745079093982,734.48226215148,44.8650803256707,734.48226215148,45.9943518945142,734.48226215148,46.741049732167,734.48226215148,42.8760709183669,734.48226215148,43.1218925444293,734.48226215148,43.849881321341,734.48226215148,44.8351098551774,734.48226215148,45.8036114213598,734.48226215148,46.5377864032272
