sep=,
S2Chart
X of SiO2_calib 75  1 Measured 75 [Wavelength (nm)],SiO2_calib 75  1 Measured 75 - Delta,X of SiO2_calib 70  2 Measured 70 [Wavelength (nm)],SiO2_calib 70  2 Measured 70 - Delta,X of SiO2_calib 65  3 Measured 65 [Wavelength (nm)],SiO2_calib 65  3 Measured 65 - Delta,X of SiO2_calib 60  4 Measured 60 [Wavelength (nm)],SiO2_calib 60  4 Measured 60 - Delta,X of SiO2_calib 55  5 Measured 55 [Wavelength (nm)],SiO2_calib 55  5 Measured 55 - Delta,X of SiO2_calib 50  6 Measured 50 [Wavelength (nm)],SiO2_calib 50  6 Measured 50 - Delta,X of SiO2_calib 75  1 Generated 75 [Wavelength (nm)],SiO2_calib 75  1 Generated 75 - Delta,X of SiO2_calib 70  2 Generated 70 [Wavelength (nm)],SiO2_calib 70  2 Generated 70 - Delta,X of SiO2_calib 65  3 Generated 65 [Wavelength (nm)],SiO2_calib 65  3 Generated 65 - Delta,X of SiO2_calib 60  4 Generated 60 [Wavelength (nm)],SiO2_calib 60  4 Generated 60 - Delta,X of SiO2_calib 55  5 Generated 55 [Wavelength (nm)],SiO2_calib 55  5 Generated 55 - Delta,X of SiO2_calib 50  6 Generated 50 [Wavelength (nm)],SiO2_calib 50  6 Generated 50 - Delta
564.693977825226,53.2661829232514,564.693977825226,105.681840197155,564.693977825226,162.708693176336,564.693977825226,186.645977893584,564.693977825226,194.219896305689,564.693977825226,197.764227716023,564.693977825226,56.4767172655522,564.693977825226,105.93299711479,564.693977825226,161.582348675681,564.693977825226,185.108914645909,564.693977825226,194.535631977607,564.693977825226,197.901255382754
563.907920953344,53.9562938965584,563.907920953344,105.344114839978,563.907920953344,164.368139937688,563.907920953344,186.590917146636,563.907920953344,195.526706759103,563.907920953344,197.580622623086,563.907920953344,56.1698511220789,563.907920953344,106.759257354211,563.907920953344,162.988406757976,563.907920953344,185.970857961815,563.907920953344,195.07253414536,563.907920953344,198.244504597794
563.121864081465,53.0300593545062,563.121864081465,104.975081483907,563.121864081465,165.782203430221,563.121864081465,187.740628139624,563.121864081465,195.782168242543,563.121864081465,198.9174107079,563.121864081465,55.8461066060912,563.121864081465,107.636673275627,563.121864081465,164.414178092716,563.121864081465,186.830682326152,563.121864081465,195.606166538241,563.121864081465,198.584990107437
562.335807209584,52.1968748397048,562.335807209584,107.750086735238,562.335807209584,167.733325549439,562.335807209584,188.411786604116,562.335807209584,195.948316972298,562.335807209584,199.245498860722,562.335807209584,55.5041727183315,562.335807209584,108.56942181242,562.335807209584,165.857994760036,562.335807209584,187.687858323734,562.335807209584,196.136383163177,562.335807209584,198.922674316092
561.549750337701,52.5791914727922,561.549750337701,109.949237975994,561.549750337701,168.471733589188,561.549750337701,189.407286466948,561.549750337701,196.805760502675,561.549750337701,198.201555390891,561.549750337701,55.1421102962752,561.549750337701,109.560573630715,561.549750337701,167.31740409031,561.549750337701,188.541701549916,561.549750337701,196.663027682034,561.549750337701,199.257563837363
560.763693465821,51.2712879782991,560.763693465821,108.304555340355,560.763693465821,170.672213004948,560.763693465821,190.175107939269,560.763693465821,197.616186960878,560.763693465821,199.831974918587,560.763693465821,54.7586216535229,560.763693465821,110.615826263728,560.763693465821,168.790883360614,560.763693465821,189.391832910595,560.763693465821,197.186002047684,560.763693465821,199.58962549323
559.977636593939,50.9972605563576,559.977636593939,110.961288451646,559.977636593939,172.035128442147,559.977636593939,191.931629652615,559.977636593939,197.235519479268,559.977636593939,200.162677013918,559.977636593939,54.3523081254294,559.977636593939,111.741567800556,559.977636593939,170.276810606183,559.977636593939,190.237883146634,559.977636593939,197.705212206747,559.977636593939,199.918827661069
559.19157972206,50.8062217379319,559.19157972206,111.79637615328,559.19157972206,173.446809788361,559.19157972206,192.987614073047,559.19157972206,198.053757339617,559.19157972206,199.520587578256,559.19157972206,53.9216611545049,559.19157972206,112.944966427702,559.19157972206,171.773473723561,559.19157972206,191.079493664226,559.19157972206,198.220568124956,559.19157972206,200.245140260565
558.40552285018,50.0236480553769,558.40552285018,114.102722335274,558.40552285018,175.225586145837,558.40552285018,193.11467081836,558.40552285018,198.422028990751,558.40552285018,201.135032639628,558.40552285018,53.4652649746235,558.40552285018,114.234678638147,558.40552285018,173.279249260577,558.40552285018,191.916342715569,558.40552285018,198.731972104877,558.40552285018,200.568510745847
557.619465978299,48.7587161948648,557.619465978299,115.233100637986,557.619465978299,176.744084076554,557.619465978299,193.806633547163,557.619465978299,199.419078426965,557.619465978299,200.598991054142,557.619465978299,52.9829945787053,557.619465978299,115.624603721065,557.619465978299,174.793467620208,557.619465978299,192.748252833515,557.619465978299,199.239237148209,557.619465978299,200.888721525574
556.833409106417,48.7542410500578,556.833409106417,116.990985370303,556.833409106417,177.513157607561,556.833409106417,193.900817517617,556.833409106417,200.44526828476,556.833409106417,200.586042454529,556.833409106417,52.4711356157966,556.833409106417,117.1198314261,556.833409106417,176.312692678967,556.833409106417,193.574654852799,556.833409106417,199.742373438566,556.833409106417,201.205947178136
556.047352234537,47.9476505194805,556.047352234537,116.215809192018,556.047352234537,179.890663608215,556.047352234537,195.079229656192,556.047352234537,200.625142745319,556.047352234537,201.635805462998,556.047352234537,51.9276301125469,556.047352234537,118.731722497281,556.047352234537,177.834965772718,556.047352234537,194.395240933785,556.047352234537,200.241307861696,556.047352234537,201.520164089545
555.261295362656,47.271201949094,555.261295362656,119.810431225472,555.261295362656,181.980315170771,555.261295362656,195.978108815563,555.261295362656,200.997602944764,555.261295362656,201.783870114293,555.261295362656,51.3502519452085,555.261295362656,120.472945537383,555.261295362656,179.358305312338,555.261295362656,195.209717115118,555.261295362656,200.735971325445,555.261295362656,201.831350100281
554.475238490774,47.0980368212797,554.475238490774,122.450670701349,554.475238490774,182.116057020531,554.475238490774,197.058574392926,554.475238490774,201.472587688464,554.475238490774,201.493930775708,554.475238490774,50.73659255287,554.475238490774,122.357557048916,554.475238490774,180.880722545985,554.475238490774,196.017803690688,554.475238490774,201.226298728819,554.475238490774,202.139484482609
553.689181618894,46.5756643955693,553.689181618894,124.277274694345,553.689181618894,184.820391605434,553.689181618894,197.272168975015,553.689181618894,201.382803382253,553.689181618894,202.853397733437,553.689181618894,50.0840457986261,553.689181618894,124.401038741784,553.689181618894,182.40023746248,553.689181618894,196.819235510234,553.689181618894,201.712228923495,553.689181618894,202.444547916764
552.903124747014,44.7572306543712,552.903124747014,129.079524386088,552.903124747014,186.761617978796,552.903124747014,198.989799800109,552.903124747014,202.011566967639,552.903124747014,202.347914035945,552.903124747014,49.3917419613387,552.903124747014,126.625578055184,552.903124747014,183.915280827134,552.903124747014,197.613579320747,552.903124747014,202.193427620245,552.903124747014,202.746241851154
552.117067875132,44.7226582920059,552.117067875132,128.510888943073,552.117067875132,186.797027089915,552.117067875132,198.671312133324,552.117067875132,202.996753477535,552.117067875132,202.381360018298,552.117067875132,48.6553304679229,552.117067875132,129.045916418005,552.117067875132,185.423512240069,552.117067875132,198.400677635824,552.117067875132,202.670011795204,552.117067875132,203.04473306901
551.331011003252,43.9531512319405,551.331011003252,134.116202306354,551.331011003252,189.271501515217,551.331011003252,199.604171643802,551.331011003252,203.103155105702,551.331011003252,202.684534396257,551.331011003252,47.8708977494724,551.331011003252,131.679350986479,551.331011003252,186.922928674614,551.331011003252,199.180363090889,551.331011003252,203.142017333485,551.331011003252,203.34009395751
550.544954131371,42.2046739851183,550.544954131371,136.993962606467,550.544954131371,191.861531684542,550.544954131371,200.874183827433,550.544954131371,203.058003432265,550.544954131371,203.009568685933,550.544954131371,47.034873678732,550.544954131371,134.545079427941,550.544954131371,188.411739599884,550.544954131371,199.952432405271,550.544954131371,203.60939929705,550.544954131371,203.632311053028
549.758897259489,40.8964041497159,549.758897259489,139.967686821498,549.758897259489,191.284451872112,549.758897259489,201.633912243583,549.758897259489,203.944659196048,549.758897259489,203.804570509035,549.758897259489,46.143406397813,549.758897259489,137.661614817125,549.758897259489,189.888235483422,549.758897259489,200.716697331191,549.758897259489,204.072116408776,549.758897259489,203.921372162236
548.972840387608,40.8078690251595,548.972840387608,145.220916696349,548.972840387608,194.250607487868,548.972840387608,201.641756235672,548.972840387608,204.035185543563,548.972840387608,203.981362841823,548.972840387608,45.1923476256522,548.972840387608,141.045386258736,548.972840387608,191.350798364177,548.972840387608,201.47298453311,548.972840387608,204.530130976367,548.972840387608,204.207266332772
548.186783515729,39.1397379387928,548.186783515729,149.241143864826,548.186783515729,195.642664165799,548.186783515729,203.756130180349,548.186783515729,204.677620598133,548.186783515729,203.655308994181,548.186783515729,44.1788872292963,548.186783515729,144.712269593299,548.186783515729,192.797685516963,548.186783515729,202.220816776334,548.186783515729,204.983118479919,548.186783515729,204.489736133201
547.400726643849,37.3676254421998,547.400726643849,152.485409075997,547.400726643849,196.34357548298,547.400726643849,203.125153572611,547.400726643849,205.7386166735,547.400726643849,204.864612196956,547.400726643849,43.0980890916096,547.400726643849,148.667385357905,547.400726643849,194.227390990948,547.400726643849,202.960053625765,547.400726643849,205.431068181355,547.400726643849,204.768795577867
546.614669771967,37.5866831666662,546.614669771967,160.307567718456,546.614669771967,197.532679451702,546.614669771967,204.325099867667,546.614669771967,206.082800280443,546.614669771967,204.473983424065,546.614669771967,41.9433838627728,546.614669771967,152.903916748337,546.614669771967,195.638789300643,546.614669771967,203.690841255973,546.614669771967,205.874208244714,546.614669771967,205.044656722097
545.828612900086,35.3642658209578,545.828612900086,162.197217731365,545.828612900086,199.828837523975,545.828612900086,205.181420494626,545.828612900086,206.459905224287,545.828612900086,204.850820281253,545.828612900086,40.7093435751385,545.828612900086,157.406047996414,545.828612900086,197.030710848737,545.828612900086,204.413066141017,545.828612900086,206.312515419576,545.828612900086,205.317313745901
545.042556028205,34.5398271669315,545.042556028205,170.551717160885,545.042556028205,199.762271050499,545.042556028205,206.030234144314,545.042556028205,206.38971738353,545.042556028205,205.661843704395,545.042556028205,39.3902425798268,545.042556028205,162.143520323917,545.042556028205,198.402105905607,545.042556028205,205.12662829903,545.042556028205,206.745969590642,545.042556028205,205.586761909009
544.256499156323,32.4011907710846,544.256499156323,175.818343917261,544.256499156323,202.366506852431,544.256499156323,205.943256618172,544.256499156323,207.445281630382,544.256499156323,205.72240691741,544.256499156323,37.9800921731528,544.256499156323,167.070681035531,544.256499156323,199.752045075255,544.256499156323,205.831440895607,544.256499156323,207.174553681485,544.256499156323,205.852997519203
543.470442284445,30.701959742504,543.470442284445,179.86250964054,543.470442284445,203.525050277233,543.470442284445,208.01340406142,543.470442284445,206.848281206124,543.470442284445,206.296383100634,543.470442284445,36.4739277869057,543.470442284445,172.128794581943,543.470442284445,201.079388358401,543.470442284445,206.527145074329,543.470442284445,207.5980141551,543.470442284445,206.115819653412
542.684385412562,28.0574058653943,542.684385412562,184.861694859322,542.684385412562,204.232598175699,542.684385412562,206.774833184596,542.684385412562,207.410120943139,542.684385412562,206.048495019796,542.684385412562,34.8659032740852,542.684385412562,177.246243415435,542.684385412562,202.383204605532,542.684385412562,207.213525535333,542.684385412562,208.016221409043,542.684385412562,206.375132730844
541.898328540683,27.5630517203459,541.898328540683,191.892165522255,541.898328540683,205.835428365513,541.898328540683,208.741566607217,541.898328540683,208.428723109641,541.898328540683,205.632614369243,541.898328540683,33.1478128547708,541.898328540683,182.344709425652,541.898328540683,203.663367172128,541.898328540683,207.890939258621,541.898328540683,208.429512738564,541.898328540683,206.631223887301
541.112271668802,25.3313594851249,541.112271668802,195.843337930428,541.112271668802,207.356593635343,541.112271668802,209.678937363347,541.112271668802,208.996137557643,541.112271668802,207.080634250006,541.112271668802,31.3134136174728,541.112271668802,187.349937994374,541.112271668802,204.919416892622,541.112271668802,208.559349864385,541.112271668802,208.83788312626,541.112271668802,206.884093750931
540.326214796921,23.1352029439732,540.326214796921,201.414874792104,540.326214796921,207.743913768365,540.326214796921,209.85708867322,540.326214796921,208.497485770011,540.326214796921,206.650670785855,540.326214796921,29.3568109184009,540.326214796921,192.195758567749,540.326214796921,206.150998743487,540.326214796921,209.218731749128,540.326214796921,209.241330075922,540.326214796921,207.133743830149
539.540157925039,20.8567837459305,539.540157925039,206.383502844184,539.540157925039,209.393797928713,539.540157925039,210.679536685515,539.540157925039,209.930955226701,539.540157925039,207.032419006874,539.540157925039,27.2727210801567,539.540157925039,196.828778937857,539.540157925039,207.357855997732,539.540157925039,209.869069576457,539.540157925039,209.639853510942,539.540157925039,207.380176482155
538.75410105316,18.9599499573327,538.75410105316,208.590990063459,538.75410105316,210.076822554903,538.75410105316,211.732197788493,538.75410105316,209.76934520861,538.75410105316,208.741539721502,538.75410105316,25.0573137787706,538.75410105316,201.210368173015,538.75410105316,208.539548376798,538.75410105316,210.51013003739,538.75410105316,210.033253536348,538.75410105316,207.62321815537
537.968044181279,15.8996767156884,537.968044181279,215.956834756955,537.968044181279,211.46798528002,537.968044181279,211.268791914368,537.968044181279,210.162582663042,537.968044181279,206.9799011688,537.968044181279,22.7074536297223,537.968044181279,205.316206412875,537.968044181279,209.695769520303,537.968044181279,211.141767277299,537.968044181279,210.421412535616,537.968044181279,207.862770458296
537.181987309398,14.7477964511642,537.181987309398,218.011942028578,537.181987309398,212.723453057615,537.181987309398,212.381699144616,537.181987309398,210.94511837358,537.181987309398,207.190633931398,537.181987309398,20.2207857834998,537.181987309398,209.1370670499,537.181987309398,210.826922889595,537.181987309398,211.764339517042,537.181987309398,210.804647836118,537.181987309398,208.099111454521
536.395930437516,10.4638585743652,536.395930437516,220.275527777867,536.395930437516,214.119955573939,536.395930437516,213.295662926638,536.395930437516,211.638965347164,536.395930437516,208.138909434913,536.395930437516,17.5981216926877,536.395930437516,212.674490298776,536.395930437516,211.933089415919,536.395930437516,212.377869537644,536.395930437516,211.182968894611,536.395930437516,208.332247025991
535.609873565635,7.51581356914963,535.609873565635,227.025551076961,535.609873565635,214.666880341466,535.609873565635,213.449283800579,535.609873565635,211.321685301214,535.609873565635,207.875744096123,535.609873565635,14.842954011352,535.609873565635,215.937917050784,535.609873565635,213.014414763143,535.609873565635,212.982387774941,535.609873565635,211.556387070852,535.609873565635,208.562183741432
534.823816693755,5.40291145891788,534.823816693755,226.256983971162,534.823816693755,216.234852372211,534.823816693755,213.958024884279,534.823816693755,211.868192291461,534.823816693755,208.588323935116,534.823816693755,11.9618876468991,534.823816693755,218.942011518704,534.823816693755,214.071102668678,534.823816693755,213.577931821071,534.823816693755,211.924915531145,534.823816693755,208.788928826766
534.037759821873,1.47041217261499,534.037759821873,226.793133828101,534.037759821873,216.636119871394,534.037759821873,214.185174659868,534.037759821873,212.611812628443,534.037759821873,209.523810096717,534.037759821873,8.96372049426297,534.037759821873,221.703370266476,534.037759821873,215.103177671154,534.037759821873,214.164343216223,534.037759821873,212.288363494834,534.037759821873,209.012291487243
533.251702949994,-1.38940385163374,533.251702949994,229.8339372101,533.251702949994,218.227240393998,533.251702949994,215.292726158458,533.251702949994,212.36501821239,533.251702949994,207.786216174607,533.251702949994,5.86124440121951,533.251702949994,224.240517959798,533.251702949994,216.110847190248,533.251702949994,214.741627895975,533.251702949994,212.646716894857,533.251702949994,209.232256782884
532.465646078112,-3.79269043264139,532.465646078112,232.044208827627,532.465646078112,218.351281700416,532.465646078112,215.656133364792,532.465646078112,212.540704158479,532.465646078112,209.138837091344,532.465646078112,2.67276998789753,532.465646078112,226.573854665236,532.465646078112,217.094683943053,532.465646078112,215.310054365531,532.465646078112,213.000213199728,532.465646078112,209.449047537458
531.67958920623,-7.60187148001205,531.67958920623,233.842938330393,531.67958920623,219.001446566065,531.67958920623,216.488709354951,531.67958920623,213.205202515827,531.67958920623,209.843453711665,531.67958920623,-0.581200968431821,531.67958920623,228.722143274507,531.67958920623,218.055071317962,531.67958920623,215.869686208953,531.67958920623,213.348872736799,531.67958920623,209.662673773002
530.89353233435,-10.4195963577955,530.89353233435,236.230220363308,530.89353233435,220.952305581916,530.89353233435,217.182525116299,530.89353233435,213.01928868661,530.89353233435,209.253215365759,530.89353233435,-3.8774773633226,530.89353233435,230.703044492619,530.89353233435,218.992421278555,530.89353233435,216.42059179813,530.89353233435,213.692717166679,530.89353233435,209.87314601956
530.10747546247,-11.8755234541245,530.10747546247,236.315553192891,530.10747546247,220.328653017018,530.10747546247,218.05825557767,530.10747546247,213.30658886563,530.10747546247,209.881274345182,530.10747546247,-7.19103603029029,530.10747546247,232.532877009252,530.10747546247,219.907169597232,530.10747546247,216.962843873163,530.10747546247,214.031769398176,530.10747546247,210.080475288592
529.32141859059,-15.3700603014515,529.32141859059,237.343459855573,529.32141859059,222.378054368295,529.32141859059,217.838723699293,529.32141859059,214.611957791481,529.32141859059,210.731824236093,529.32141859059,-10.5005833845747,529.32141859059,234.224702192593,529.32141859059,220.799442448264,529.32141859059,217.49625427367,529.32141859059,214.36577490461,529.32141859059,210.284393832092
528.535361718709,-18.6887882317367,528.535361718709,239.93738981852,528.535361718709,223.778137767633,528.535361718709,218.882925893185,528.535361718709,214.288647974994,528.535361718709,210.044881341323,528.535361718709,-13.7789708533517,528.535361718709,235.79277291598,528.535361718709,221.669806616832,528.535361718709,218.021007025952,528.535361718709,214.694884147568,528.535361718709,210.485046513604
527.749304846828,-22.3950657922411,527.749304846828,241.454779841116,527.749304846828,223.450199030672,527.749304846828,219.100870820207,527.749304846828,214.705666414992,527.749304846828,210.314593289161,527.749304846828,-16.9998797057051,527.749304846828,237.250121690148,527.749304846828,222.518900754348,527.749304846828,218.537312809227,527.749304846828,215.019259116387,527.749304846828,210.68258286187
526.963247974947,-23.8405524636353,526.963247974947,243.229104109855,526.963247974947,224.692274847874,526.963247974947,219.932248164748,526.963247974947,215.638565197547,526.963247974947,210.695917658913,526.963247974947,-20.1414618260222,526.963247974947,238.607621975661,526.963247974947,223.347223285126,526.963247974947,219.045259998751,526.963247974947,215.338927762611,526.963247974947,210.877016017094
526.177191103067,-27.5094080906214,526.177191103067,244.486278309717,526.177191103067,225.702302866861,526.177191103067,220.064421288078,526.177191103067,215.567654907362,526.177191103067,211.374342694287,526.177191103067,-23.184959878991,526.177191103067,239.874970786544,526.177191103067,224.155277760797,526.177191103067,219.544939431592,526.177191103067,215.653918876847,526.177191103067,211.068359467844
525.391134231185,-30.2420635422142,525.391134231185,245.444725338705,525.391134231185,226.085701030982,525.391134231185,219.859985624749,525.391134231185,215.881666290624,525.391134231185,210.744149881623,525.391134231185,-26.1151452715682,525.391134231185,241.060804353715,525.391134231185,224.943570249721,525.391134231185,220.036444089656,525.391134231185,215.964262018109,525.391134231185,211.256627028043
524.605077359305,-31.5959183808518,524.605077359305,246.187804003789,524.605077359305,227.269118350004,524.605077359305,220.694973185636,524.605077359305,216.232084574881,524.605077359305,211.075060512864,524.605077359305,-28.9278620750353,524.605077359305,242.169671691261,524.605077359305,225.71175880638,524.605077359305,220.519296661525,524.605077359305,216.269479338208,524.605077359305,211.441372199794
523.819020487423,-34.5287158344684,523.819020487423,246.664744555004,523.819020487423,227.14751523651,523.819020487423,221.31473353999,523.819020487423,215.877593650962,523.819020487423,211.250180794385,523.819020487423,-31.6081273965225,523.819020487423,243.211471096879,523.819020487423,226.461109435989,523.819020487423,220.994114866858,523.819020487423,216.570073697512,523.819020487423,211.623042676087
523.032963615542,-37.3047243671306,523.032963615542,247.344234445367,523.032963615542,228.974858231777,523.032963615542,221.125857132457,523.032963615542,216.469310612869,523.032963615542,211.211819107374,523.032963615542,-34.1508111761128,523.032963615542,244.192460659235,523.032963615542,227.192166490482,523.032963615542,221.461023760577,523.032963615542,216.866100275818,523.032963615542,211.801674451071
522.246906743661,-38.3431748222242,522.246906743661,247.480888033403,522.246906743661,229.392451738255,522.246906743661,222.983978600337,522.246906743661,217.129515960746,522.246906743661,211.093396428301,522.246906743661,-36.5540409034317,522.246906743661,245.118088700991,522.246906743661,227.905431168463,522.246906743661,221.920123798217,522.246906743661,217.157591815748,522.246906743661,211.97728283937
521.460849871781,-41.0422595829282,521.460849871781,248.037986684156,521.460849871781,229.309639158009,521.460849871781,222.882003911455,521.460849871781,217.140295707446,521.460849871781,211.525326198166,521.460849871781,-38.818393877008,521.460849871781,245.993216953126,521.460849871781,228.601397834256,521.460849871781,222.371516178209,521.460849871781,217.444581490832,521.460849871781,212.149883365418
520.674792999901,-43.7436651201582,520.674792999901,248.54440830272,520.674792999901,230.561371269244,520.674792999901,223.065422960786,520.674792999901,216.98330379595,520.674792999901,211.544136343767,520.674792999901,-40.9486083094571,520.674792999901,246.820890749943,520.674792999901,229.280059408237,520.674792999901,222.814989517689,520.674792999901,217.726862327087,520.674792999901,212.319299954075
519.88873612802,-44.3949150598121,519.88873612802,250.062797042834,519.88873612802,230.630686197162,519.88873612802,224.224795169961,519.88873612802,218.454578334309,519.88873612802,212.082054563191,519.88873612802,-42.9507006448216,519.88873612802,247.603885825156,519.88873612802,229.941423820082,519.88873612802,223.250345569754,519.88873612802,218.00423919592,519.88873612802,212.485367644935
519.102679256139,-46.6226140027154,519.102679256139,249.174791789465,519.102679256139,231.127758554825,519.102679256139,224.017734276804,519.102679256139,218.194400005184,519.102679256139,213.026177075288,519.102679256139,-44.8254370142337,519.102679256139,248.348263410358,519.102679256139,230.586917588536,519.102679256139,223.678292801668,519.102679256139,218.277212496523,519.102679256139,212.64847500841
518.316622384258,-49.3459851094718,518.316622384258,250.540651242137,518.316622384258,232.15133570585,518.316622384258,223.684288132936,518.316622384258,217.681108435075,518.316622384258,211.904835212735,518.316622384258,-46.578630089418,518.316622384258,249.057150945282,518.316622384258,231.217001721499,518.316622384258,224.098934623059,518.316622384258,218.545817198251,518.316622384258,212.808638553174
517.530565512376,-49.382711118464,517.530565512376,251.67485012562,517.530565512376,232.516335078143,517.530565512376,225.625900172113,517.530565512376,218.651902398641,517.530565512376,212.19980886982,517.530565512376,-48.2165477543549,517.530565512376,249.733361580954,517.530565512376,231.832126208731,517.530565512376,224.512374172254,517.530565512376,218.810088424508,517.530565512376,212.965874897484
516.744508640497,-50.905069874301,516.744508640497,252.881332938828,516.744508640497,232.687127302494,516.744508640497,224.835115106924,516.744508640497,218.689910477956,516.744508640497,212.742944646032,516.744508640497,-49.745677755782,516.744508640497,250.379430442192,516.744508640497,232.432729669681,516.744508640497,224.918714168855,516.744508640497,219.070061409284,516.744508640497,213.120200753269
515.958451768616,-52.4493923576775,515.958451768616,252.574127690211,515.958451768616,234.908066013838,515.958451768616,225.072923934919,515.958451768616,218.406658220439,515.958451768616,212.918225315314,515.958451768616,-51.1792553899242,515.958451768616,251.000177732029,515.958451768616,233.021702997701,515.958451768616,225.319702998696,515.958451768616,219.326806218128,515.958451768616,213.27224668548
515.172394896734,-52.7317451325675,515.172394896734,253.713251006363,515.172394896734,234.333121175145,515.172394896734,226.1462653027,515.172394896734,219.31294769843,515.172394896734,212.989691104484,515.172394896734,-52.5175304127697,515.172394896734,251.595485513988,515.172394896734,233.597428747697,515.172394896734,225.714107192991,515.172394896734,219.579522329767,515.172394896734,213.421532462583
514.386338024854,-54.269192640819,514.386338024854,254.21724950658,514.386338024854,234.749011582461,514.386338024854,225.67080794163,514.386338024854,219.707417858619,514.386338024854,213.833626161937,514.386338024854,-53.765235457092,514.386338024854,252.166666962071,514.386338024854,234.159752780747,514.386338024854,226.101654851037,514.386338024854,219.828010781466,514.386338024854,213.56793581411
513.600281152972,-55.3090269639314,513.600281152972,253.922200020148,513.600281152972,235.697380761797,513.600281152972,226.707834185966,513.600281152972,219.346336767219,513.600281152972,212.263645890302,513.600281152972,-54.9284431548038,513.600281152972,252.715449141987,513.600281152972,234.709072337211,513.600281152972,226.482447185671,513.600281152972,220.072307314828,513.600281152972,213.711473872953
512.814224281092,-57.3596239541926,512.814224281092,254.656681415012,512.814224281092,236.697375976891,512.814224281092,227.535138243255,512.814224281092,220.424053247941,512.814224281092,213.842094568904,512.814224281092,-56.0129186070914,512.814224281092,253.243401638607,512.814224281092,235.245772524356,512.814224281092,226.856584395754,512.814224281092,220.312447592437,512.814224281092,213.852163793857
512.028167409212,-57.4457556948906,512.028167409212,255.022512553733,512.028167409212,235.631998551676,512.028167409212,226.925921051622,512.028167409212,219.943843286521,512.028167409212,213.423825413316,512.028167409212,-57.0257942510307,512.028167409212,253.750387510284,512.028167409212,235.769365514615,512.028167409212,227.223617910378,512.028167409212,220.548093299127,512.028167409212,213.989768122856
511.242110537331,-58.5288348690057,511.242110537331,255.106296311923,511.242110537331,237.529559971957,511.242110537331,227.507439341901,511.242110537331,220.472784723097,511.242110537331,213.368725904586,511.242110537331,-57.9730790053938,511.242110537331,254.236924123838,511.242110537331,236.279739428054,511.242110537331,227.583337163573,511.242110537331,220.779068700813,511.242110537331,214.124161346395
510.456053665449,-59.0471685335079,510.456053665449,255.714057681759,510.456053665449,236.717306427331,510.456053665449,228.355299396086,510.456053665449,220.811222486696,510.456053665449,213.878150128254,510.456053665449,-58.8567717570099,510.456053665449,254.706748006818,510.456053665449,236.778630602949,510.456053665449,227.936718176413,510.456053665449,221.006009078019,510.456053665449,214.255769732531
509.669996793569,-60.2598158222025,509.669996793569,255.890483488397,509.669996793569,237.625283393286,509.669996793569,228.31418697456,509.669996793569,220.850133919367,509.669996793569,214.618541042343,509.669996793569,-59.6812848497846,509.669996793569,255.16093642288,509.669996793569,237.266376576415,509.669996793569,228.283856613793,509.669996793569,221.228949690237,509.669996793569,214.384610517327
508.883939921688,-60.5093626178444,508.883939921688,256.140645643264,508.883939921688,237.621778549236,508.883939921688,228.842290103217,508.883939921688,221.087389167033,508.883939921688,213.459304845942,508.883939921688,-60.450714552856,508.883939921688,255.600476160532,508.883939921688,237.743303426431,508.883939921688,228.624846731532,508.883939921688,221.447925557568,508.883939921688,214.510700890701
508.097883049807,-61.4606970398199,508.097883049807,256.687583369996,508.097883049807,239.047632020685,508.097883049807,228.997226617042,508.097883049807,221.650575618167,508.097883049807,214.628145865336,508.097883049807,-61.1690390365288,508.097883049807,256.026107804699,508.097883049807,238.209629187689,508.097883049807,228.959718609945,508.097883049807,221.662928699789,508.097883049807,214.634029229463
507.311826177926,-62.1770195824578,507.311826177926,257.252685582354,507.311826177926,238.933837832965,507.311826177926,228.868280875432,507.311826177926,221.244008039079,507.311826177926,214.089970339387,507.311826177926,-61.8435402636408,507.311826177926,256.435288015792,507.311826177926,238.663647631869,507.311826177926,229.28725600302,507.311826177926,221.873102190206,507.311826177926,214.754013711372
506.525769306045,-62.2551978312471,506.525769306045,257.025671137254,506.525769306045,239.582440423169,506.525769306045,229.741624080548,506.525769306045,221.43477685253,506.525769306045,214.028730257602,506.525769306045,-62.4733574739712,506.525769306045,256.832494479547,506.525769306045,239.107815541992,506.525769306045,229.608945436618,506.525769306045,222.079431598097,506.525769306045,214.871312303429
505.739712434165,-63.3496131769733,505.739712434165,257.772110475782,505.739712434165,240.522679417946,505.739712434165,229.402840258814,505.739712434165,221.950973658354,505.739712434165,214.254151344085,505.739712434165,-63.0614891168805,505.739712434165,257.218422446776,505.739712434165,239.542415087074,505.739712434165,229.924875261827,505.739712434165,222.281950912729,505.739712434165,214.985941990639
504.953655562284,-63.7233052133256,504.953655562284,257.977298425097,504.953655562284,240.652394598617,504.953655562284,229.804253410529,504.953655562284,222.120691264442,504.953655562284,214.480193117959,504.953655562284,-63.6107056773306,504.953655562284,257.593713061398,504.953655562284,239.967718267687,504.953655562284,230.235132214001,504.953655562284,222.480693769282,504.953655562284,215.097919658239
504.167598690403,-64.0549803275468,504.167598690403,259.040273262475,504.167598690403,240.082730528183,504.167598690403,230.885337925393,504.167598690403,221.898303424305,504.167598690403,214.177245042717,504.167598690403,-64.1235667327987,504.167598690403,257.958958294555,504.167598690403,240.383987213012,504.167598690403,230.539801395549,504.167598690403,222.675693433911,504.167598690403,215.207262084314
