sep=,
S2Chart
X of Ga2O3_silicon_calib 75  1 Measured 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Measured 75 - Delta,X of Ga2O3_silicon_calib 70  2 Measured 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Measured 70 - Delta,X of Ga2O3_silicon_calib 65  3 Measured 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Measured 65 - Delta,X of Ga2O3_silicon_calib 60  4 Measured 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Measured 60 - Delta,X of Ga2O3_silicon_calib 55  5 Measured 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Measured 55 - Delta,X of Ga2O3_silicon_calib 50  6 Measured 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Measured 50 - Delta,X of Ga2O3_silicon_calib 75  1 Generated 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Generated 75 - Delta,X of Ga2O3_silicon_calib 70  2 Generated 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Generated 70 - Delta,X of Ga2O3_silicon_calib 65  3 Generated 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Generated 65 - Delta,X of Ga2O3_silicon_calib 60  4 Generated 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Generated 60 - Delta,X of Ga2O3_silicon_calib 55  5 Generated 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Generated 55 - Delta,X of Ga2O3_silicon_calib 50  6 Generated 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Generated 50 - Delta
589.061740853531,119.059315998915,589.061740853531,160.673138101734,589.061740853531,165.062882531824,589.061740853531,167.057433437488,589.061740853531,167.698459849735,589.061740853531,169.189670449301,589.061740853531,108.818633392337,589.061740853531,160.008915879398,589.061740853531,165.235275533505,589.061740853531,167.179342297281,589.061740853531,168.462985477654,589.061740853531,169.650711423956
588.27568398165,118.114422565782,588.27568398165,160.47174581305,588.27568398165,164.866287121591,588.27568398165,166.434856687113,588.27568398165,167.96398715244,588.27568398165,168.98007290524,588.27568398165,107.528259659092,588.27568398165,159.102644170963,588.27568398165,164.718912699324,588.27568398165,166.827085509051,588.27568398165,168.205051389102,588.27568398165,169.456092850064
587.489627109769,115.391507161905,587.489627109769,159.844360215971,587.489627109769,164.042338965952,587.489627109769,165.976550051552,587.489627109769,167.295846660705,587.489627109769,168.639018440854,587.489627109769,106.346013476809,587.489627109769,158.199681523805,587.489627109769,164.201731174649,587.489627109769,166.473803392665,587.489627109769,167.946211369286,587.489627109769,169.260717314791
586.703570237887,114.84570030351,586.703570237887,157.984166725862,586.703570237887,163.613341334334,586.703570237887,165.7808944368,586.703570237887,166.920278705995,586.703570237887,168.475572099494,586.703570237887,105.256118737841,586.703570237887,157.300173555146,586.703570237887,163.683741926716,586.703570237887,166.119490112236,586.703570237887,167.686457393516,586.703570237887,169.064577166847
585.917513366008,112.664049297648,585.917513366008,157.556917224682,585.917513366008,163.170927473958,585.917513366008,165.597733269725,585.917513366008,167.015105435351,585.917513366008,168.502292795327,585.917513366008,104.245632569727,585.917513366008,156.404259726945,585.917513366008,163.164955972307,585.917513366008,165.764139787973,585.917513366008,167.425781331352,585.917513366008,168.867664632512
585.131456494125,110.726773872787,585.131456494125,156.682916089003,585.131456494125,162.425965284576,585.131456494125,165.083608225351,585.131456494125,166.726212610555,585.131456494125,167.899526703567,585.131456494125,103.303853207593,585.131456494125,155.512073264251,585.131456494125,162.645384374884,585.131456494125,165.407746495716,585.131456494125,167.164174944467,585.131456494125,168.669971812682
584.345399622244,108.854025569814,584.345399622244,155.722890039924,584.345399622244,162.193922515712,584.345399622244,164.913007851002,584.345399622244,166.188683282587,584.345399622244,167.998013463167,584.345399622244,102.424676204683,584.345399622244,154.623873737719,584.345399622244,162.125015628815,584.345399622244,165.050256432584,584.345399622244,166.901577850192,584.345399622244,168.471440680644
583.559342750365,109.845948842389,583.559342750365,154.778852227118,583.559342750365,161.597106791845,583.559342750365,164.420159323191,583.559342750365,166.443077920112,583.559342750365,167.817712246041,583.559342750365,101.599256804818,583.559342750365,153.739751658562,583.559342750365,161.603873387058,583.559342750365,164.691682097204,583.559342750365,166.638000727658,583.559342750365,168.27208120833
582.773285878485,107.035059098293,582.773285878485,153.881150353185,582.773285878485,160.89059519151,582.773285878485,163.960436656001,582.773285878485,165.825639201015,582.773285878485,167.590287144604,582.773285878485,100.81950675481,582.773285878485,152.859743252117,582.773285878485,161.081983721444,582.773285878485,164.332047079468,582.773285878485,166.373467011705,582.773285878485,168.07191579385
581.987229006602,107.202694206861,581.987229006602,152.874689166627,581.987229006602,160.692381172502,581.987229006602,163.727782283145,581.987229006602,165.618792331202,581.987229006602,167.512314297178,581.987229006602,100.080095536448,581.987229006602,151.983955405833,581.987229006602,160.559357839791,581.987229006602,163.971345288753,581.987229006602,166.10796801827,581.987229006602,167.870936007475
581.201172134722,106.183306809351,581.201172134722,152.388160599504,581.201172134722,160.141340077275,581.201172134722,163.540812934608,581.201172134722,165.406589801631,581.201172134722,167.212351396793,581.201172134722,99.3764693416402,581.201172134722,151.112488644791,581.201172134722,160.036006981292,581.201172134722,163.609570588418,581.201172134722,165.841494944504,581.201172134722,167.669133278325
580.415115262842,105.502955707241,580.415115262842,151.163933203425,580.415115262842,159.551053243837,580.415115262842,163.027762076802,580.415115262842,165.0276628752,580.415115262842,166.904186125736,580.415115262842,98.7047166238089,580.415115262842,150.245437165845,580.415115262842,159.511942413608,580.415115262842,163.246716795313,580.415115262842,165.574038866306,580.415115262842,167.466498890845
579.62905839096,102.989351355248,579.62905839096,150.504656372631,579.62905839096,159.094974578428,579.62905839096,162.542388876488,579.62905839096,164.617161635202,579.62905839096,166.958490501251,579.62905839096,98.0614602602522,579.62905839096,149.382888887709,579.62905839096,158.987175429969,579.62905839096,162.882777679285,579.62905839096,165.305590735793,579.62905839096,167.263023981173
578.843001519081,104.127155724138,578.843001519081,149.820565602457,578.843001519081,158.427504857303,578.843001519081,162.453927443246,578.843001519081,164.452168539532,578.843001519081,166.547393235177,578.843001519081,97.4460095017307,578.843001519081,148.52490809265,578.843001519081,158.461568036384,578.843001519081,162.517600469615,578.843001519081,165.036011995452,578.843001519081,167.058588531025
578.056944647199,102.183480524835,578.056944647199,149.292034236917,578.056944647199,158.335995937852,578.056944647199,161.900836132471,578.056944647199,164.380169872372,578.056944647199,166.377198237446,578.056944647199,96.8545179126734,578.056944647199,147.671601386042,578.056944647199,157.93521009108,578.056944647199,162.151251693181,578.056944647199,164.765356535195,578.056944647199,166.853237165833
577.270887775317,101.174778634785,577.270887775317,148.155787939642,577.270887775317,157.42969387315,577.270887775317,161.287519044265,577.270887775317,163.980706339733,577.270887775317,166.240518844049,577.270887775317,96.2835996763247,577.270887775317,146.823050727201,577.270887775317,157.408189215986,577.270887775317,161.783798980873,577.270887775317,164.493680040915,577.270887775317,166.647016333051
576.484830903436,100.848650688265,576.484830903436,147.166859748043,576.484830903436,156.73624223462,576.484830903436,161.217034838164,576.484830903436,163.665452494865,576.484830903436,165.799276545346,576.484830903436,95.7313074314667,576.484830903436,145.97931871361,576.484830903436,156.880516773997,576.484830903436,161.415235928337,576.484830903436,164.220972949605,576.484830903436,166.43991653566
575.698774031558,99.1125902892853,575.698774031558,146.061889918976,575.698774031558,156.464844819635,575.698774031558,160.910769921491,575.698774031558,163.482266869281,575.698774031558,165.687601560305,575.698774031558,95.1959238183512,575.698774031558,145.140462115724,575.698774031558,156.352204138236,575.698774031558,161.045556082496,575.698774031558,163.947225561425,575.698774031558,166.231928108727
574.912717159675,98.5745370551059,574.912717159675,145.352651563912,574.912717159675,155.879308170661,574.912717159675,160.464343867262,574.912717159675,163.43599222083,574.912717159675,165.45304583268,574.912717159675,94.6759288643574,574.912717159675,144.306532004801,574.912717159675,155.823262689188,574.912717159675,160.674752941011,574.912717159675,163.672428036753,574.912717159675,166.023041215035
574.126660287794,98.4778118413243,574.126660287794,144.569896884914,574.126660287794,155.267101320655,574.126660287794,160.107852069217,574.126660287794,162.805511640408,574.126660287794,165.315535101412,574.126660287794,94.1699727250764,574.126660287794,143.477573889565,574.126660287794,155.293703811868,574.126660287794,160.302819951752,574.126660287794,163.396570393169,574.126660287794,165.813245840569
573.340603415914,97.9882286825046,573.340603415914,144.180858925016,573.340603415914,154.965184256348,573.340603415914,159.758119663885,573.340603415914,162.59200211818,573.340603415914,165.154385549191,573.340603415914,93.6790549118512,573.340603415914,142.65345082839,573.340603415914,154.763212908167,573.340603415914,159.929456689584,573.340603415914,163.119393480492,573.340603415914,165.602324128496
572.554546544035,95.8256379753984,572.554546544035,142.964550436934,572.554546544035,154.356686799894,572.554546544035,159.348087852663,572.554546544035,162.553478308467,572.554546544035,165.050665114922,572.554546544035,93.2001794291439,572.554546544035,141.834366588346,572.554546544035,154.232071041751,572.554546544035,159.554894767002,572.554546544035,162.841087477742,572.554546544035,165.390432273786
571.768489672153,96.9463019701353,571.768489672153,141.900513006194,571.768489672153,153.642817408014,571.768489672153,159.024411750297,571.768489672153,161.849188105082,571.768489672153,164.914751288539,571.768489672153,92.7319612770046,571.768489672153,141.020385848432,571.768489672153,153.700352176473,571.768489672153,159.179183486327,571.768489672153,162.561689280843,571.768489672153,165.177599109089
570.982432800271,95.7021115796027,570.982432800271,141.239438577204,570.982432800271,153.461846899272,570.982432800271,158.602663660828,570.982432800271,161.735177634517,570.982432800271,164.422930149554,570.982432800271,92.2735441761124,570.982432800271,140.211532347695,570.982432800271,153.168067691098,570.982432800271,158.802316114002,570.982432800271,162.281188310046,570.982432800271,164.963813860389
570.196375928391,95.5769515923134,570.196375928391,140.103164721081,570.196375928391,152.680541721574,570.196375928391,158.158713783421,570.196375928391,161.751236285274,570.196375928391,164.170337358884,570.196375928391,91.8241567848509,570.196375928391,139.407825048121,570.196375928391,152.635228954041,570.196375928391,158.424285864843,570.196375928391,161.999573827076,570.196375928391,164.74906555231
569.410319056511,94.2762728183762,569.410319056511,139.87199103225,569.410319056511,152.152376039871,569.410319056511,157.757835191684,569.410319056511,160.931779079184,569.410319056511,164.323454060651,569.410319056511,91.3831025603312,569.410319056511,138.609278306617,569.410319056511,152.101847320639,569.410319056511,158.045085901443,569.410319056511,161.716834931585,569.410319056511,164.533343002639
568.62426218463,94.8417586584779,568.62426218463,139.416581856943,568.62426218463,151.554996123889,568.62426218463,157.319300445975,568.62426218463,161.086549959518,568.62426218463,163.838602983027,568.62426218463,90.9500592824474,568.62426218463,137.81586228796,568.62426218463,151.567866925886,568.62426218463,157.664649145015,568.62426218463,161.432909848195,568.62426218463,164.316592773352
567.838205312749,93.9867056187705,567.838205312749,138.216878394491,567.838205312749,151.171797746161,567.838205312749,157.18704839613,567.838205312749,160.855743247529,567.838205312749,163.72502218385,567.838205312749,90.5259631393016,567.838205312749,137.027395080451,567.838205312749,151.03295976534,567.838205312749,157.282661549969,567.838205312749,161.147527576555,567.838205312749,164.098587458149
567.052148440868,93.2651321323065,567.052148440868,137.469330699688,567.052148440868,150.710239280929,567.052148440868,156.658830803213,567.052148440868,160.259339458935,567.052148440868,163.8431609897,567.052148440868,90.1083664425848,567.052148440868,136.244132054231,567.052148440868,150.497550568376,567.052148440868,156.899483990386,567.052148440868,160.860985855094,567.052148440868,163.879571209488
566.266091568986,92.9243558670849,566.266091568986,136.810242054271,566.266091568986,150.02258453304,566.266091568986,156.482566513149,566.266091568986,160.037772796614,566.266091568986,163.115271178294,566.266091568986,89.6968020279775,566.266091568986,135.466069856088,566.266091568986,149.961650617601,566.266091568986,156.515109442294,566.266091568986,160.573273104483,566.266091568986,163.659531953096
565.480034697105,92.267933348246,565.480034697105,135.53365610121,565.480034697105,149.456038700101,565.480034697105,156.047789317396,565.480034697105,160.199016142246,565.480034697105,162.773212524506,565.480034697105,89.2908436304071,565.480034697105,134.693201419551,565.480034697105,149.425271168491,565.480034697105,156.129530827552,565.480034697105,160.284377564823,565.480034697105,163.438457377937
564.693977825226,90.4371047780679,564.693977825226,135.338997425178,564.693977825226,149.106432352854,564.693977825226,155.535203935115,564.693977825226,159.567713295462,564.693977825226,162.915527264482,564.693977825226,88.8901015944803,564.693977825226,133.925516142255,564.693977825226,148.888423446847,564.693977825226,155.742741013175,564.693977825226,159.994287291453,564.693977825226,163.216334929513
563.907920953344,91.4181323183481,563.907920953344,134.164196421222,563.907920953344,148.43259582783,563.907920953344,155.239694162253,563.907920953344,159.110766329977,563.907920953344,162.418126941519,563.907920953344,88.4942191129871,563.907920953344,133.163000061655,563.907920953344,148.351118646279,563.907920953344,155.354732810646,563.907920953344,159.702990150633,563.907920953344,162.993151802933
563.121864081465,90.9891012051825,563.121864081465,132.981708851819,563.121864081465,147.652320555617,563.121864081465,154.750340314131,563.121864081465,158.887878879218,563.121864081465,162.167269864184,563.121864081465,88.1039591677971,563.121864081465,132.405546668821,563.121864081465,147.813118734264,563.121864081465,154.965261207419,563.121864081465,159.410268501996,563.121864081465,162.768722516601
562.335807209584,89.7183504720332,562.335807209584,132.554674906749,562.335807209584,147.480865493775,562.335807209584,154.479843296572,562.335807209584,158.768409205351,562.335807209584,162.491949700904,562.335807209584,87.7187029353093,562.335807209584,131.653173534967,562.335807209584,147.274496346929,562.335807209584,154.57437286998,562.335807209584,159.116154889516,562.335807209584,162.543070960328
561.549750337701,89.3357770828693,561.549750337701,131.789687082691,561.549750337701,146.840333947772,561.549750337701,153.863519599376,561.549750337701,158.273413380451,561.549750337701,161.876985621629,561.549750337701,87.3373117707678,561.549750337701,130.905931035955,561.549750337701,146.73545743537,561.549750337701,154.182245084921,561.549750337701,158.820795583459,561.549750337701,162.316316870817
560.763693465821,89.2673779912992,560.763693465821,130.767274697927,560.763693465821,146.105862609645,560.763693465821,153.75797359675,560.763693465821,158.08038990618,560.763693465821,161.566898280213,560.763693465821,86.9595355012772,560.763693465821,130.163792473714,560.763693465821,146.196013039516,560.763693465821,153.788870472453,560.763693465821,158.524177662428,560.763693465821,162.088446365753
559.977636593939,88.2688562563436,559.977636593939,130.629995223148,559.977636593939,145.891600254714,559.977636593939,153.141735959673,559.977636593939,157.673247748928,559.977636593939,161.413424159469,559.977636593939,86.5851433791317,559.977636593939,129.426728650288,559.977636593939,145.656174154453,559.977636593939,153.394241595027,559.977636593939,158.22628799352,559.977636593939,161.859445274582
559.19157972206,88.5738140421054,559.19157972206,129.65462322867,559.19157972206,145.472152941315,559.19157972206,152.742671308649,559.19157972206,157.424661071929,559.19157972206,161.295150972581,559.19157972206,86.2139223021325,559.19157972206,128.694708026232,559.19157972206,145.115951728136,559.19157972206,152.998350956545,559.19157972206,157.927113227196,559.19157972206,161.629299129995
558.40552285018,87.9303818852996,558.40552285018,129.107113531827,558.40552285018,144.519043960286,558.40552285018,152.503027666504,558.40552285018,157.253653715279,558.40552285018,160.824974003639,558.40552285018,85.8458716792686,558.40552285018,127.9677090729,558.40552285018,144.575327211196,558.40552285018,152.601157205523,558.40552285018,157.626608614197,558.40552285018,161.397966037388
557.619465978299,87.5296468014503,557.619465978299,128.418238092838,557.619465978299,144.433976915752,557.619465978299,151.954001724859,557.619465978299,156.787818388794,557.619465978299,160.926228151981,557.619465978299,85.4822564019911,557.619465978299,127.245797350443,557.619465978299,144.034091388205,557.619465978299,152.202396417189,557.619465978299,157.324522786393,557.619465978299,161.16522380117
556.833409106417,86.9020481860187,556.833409106417,127.109266058759,556.833409106417,143.485750856195,556.833409106417,151.627795145564,556.833409106417,156.538995763888,556.833409106417,160.592032610621,556.833409106417,85.1211827077022,556.833409106417,126.528836588354,556.833409106417,143.492511477855,556.833409106417,151.802352200881,556.833409106417,157.021109513841,556.833409106417,160.931289600438
556.047352234537,86.7047180830984,556.047352234537,126.664757957853,556.047352234537,142.859287354499,556.047352234537,151.439097927901,556.047352234537,156.380622047014,556.047352234537,160.146886151989,556.047352234537,84.762497671725,556.047352234537,125.816786483898,556.047352234537,142.950598203981,556.047352234537,151.401016867349,556.047352234537,156.716354554348,556.047352234537,160.696147699913
555.261295362656,86.0851031035763,555.261295362656,126.330145609606,555.261295362656,142.337791929741,555.261295362656,150.912589516036,555.261295362656,156.129612367672,555.261295362656,160.002400783573,555.261295362656,84.4060593326397,555.261295362656,125.10960514679,555.261295362656,142.408362232189,555.261295362656,150.998382666208,555.261295362656,156.410243422621,555.261295362656,160.459782021206
554.475238490774,86.1185005062153,554.475238490774,124.905872648193,554.475238490774,142.123292664784,554.475238490774,150.204441879798,554.475238490774,155.572084773575,554.475238490774,159.810850146643,554.475238490774,84.0517357880419,554.475238490774,124.407249230535,554.475238490774,141.865814167799,554.475238490774,150.594441784973,554.475238490774,156.102761384142,554.475238490774,160.222176132286
553.689181618894,85.6836578415425,553.689181618894,124.748433341096,553.689181618894,141.222079322938,553.689181618894,150.019888217015,553.689181618894,155.4323577251,553.689181618894,159.434853862238,553.689181618894,83.6994043788024,553.689181618894,123.709674058847,553.689181618894,141.322964553803,553.689181618894,150.189186348055,553.689181618894,155.793893448853,553.689181618894,159.983313236553
552.903124747014,85.7582352184023,552.903124747014,124.086868156824,552.903124747014,140.876832749941,552.903124747014,149.499658406153,552.903124747014,155.123850170739,552.903124747014,159.552406756701,552.903124747014,83.3503583152462,552.903124747014,123.017167293074,552.903124747014,140.779772753596,552.903124747014,149.782468204907,552.903124747014,155.483470406992,552.903124747014,159.743031209183
552.117067875132,84.4600556853728,552.117067875132,123.113949320366,552.117067875132,140.70369768147,552.117067875132,149.102358932783,552.117067875132,154.571314504112,552.117067875132,159.17818010562,552.117067875132,83.0034623513162,552.117067875132,122.329459691031,552.117067875132,140.236289698165,552.117067875132,149.374376789942,552.117067875132,155.171581781698,552.117067875132,159.501410702326
551.331011003252,83.7671554379304,551.331011003252,122.527426411897,551.331011003252,139.656996388661,551.331011003252,148.801957727102,551.331011003252,154.418189856482,551.331011003252,158.642403244511,551.331011003252,82.6581682689997,551.331011003252,121.646398406131,551.331011003252,139.692542557765,551.331011003252,148.964948447068,551.331011003252,154.858260261061,551.331011003252,159.258479296726
550.544954131371,84.2900420589604,550.544954131371,121.444923129454,550.544954131371,139.047490424043,550.544954131371,148.568103370742,550.544954131371,154.069883399608,550.544954131371,158.717347457897,550.544954131371,82.3143867686983,550.544954131371,120.96793391142,550.544954131371,139.148541580363,550.544954131371,148.554175103384,550.544954131371,154.543489816099,550.544954131371,159.014218651475
549.758897259489,83.8265133322527,549.758897259489,121.350361012332,549.758897259489,138.903384404166,549.758897259489,147.928584977838,549.758897259489,153.548241109285,549.758897259489,158.215685829159,549.758897259489,81.9720345583435,549.758897259489,120.294015938773,549.758897259489,138.604296942323,549.758897259489,148.142048619492,549.758897259489,154.227254129911,549.758897259489,158.768610001954
548.972840387608,82.8509575335402,548.972840387608,120.808435358556,548.972840387608,138.26680688881,548.972840387608,147.433031290233,548.972840387608,153.576318361613,548.972840387608,158.058740225127,548.972840387608,81.631033910914,548.972840387608,119.624593575697,548.972840387608,138.059818746528,548.972840387608,147.72856078822,548.972840387608,153.90953659008,548.972840387608,158.521634146256
548.186783515729,82.9009881657595,548.186783515729,119.85841150748,548.186783515729,137.519472472607,548.186783515729,147.050926006916,548.186783515729,152.917529690579,548.186783515729,157.747578909562,548.186783515729,81.2922831265497,548.186783515729,118.959971941073,548.186783515729,137.515173493855,548.186783515729,147.313666942266,548.186783515729,153.59025561022,548.186783515729,158.273201153636
547.400726643849,82.3955270345327,547.400726643849,119.045667569606,547.400726643849,137.229694086841,547.400726643849,146.801548887731,547.400726643849,152.805346265337,547.400726643849,157.5734786404,547.400726643849,80.9555566293842,547.400726643849,118.300060548653,547.400726643849,136.970369234372,547.400726643849,146.897364283499,547.400726643849,153.269401103503,547.400726643849,158.02329803775
546.614669771967,81.6492475032397,546.614669771967,118.599349097106,546.614669771967,136.376350160257,546.614669771967,146.249654808634,546.614669771967,152.811930359687,546.614669771967,157.220182402172,546.614669771967,80.6199134196923,546.614669771967,117.644489385378,546.614669771967,136.425366865298,546.614669771967,146.479677333313,546.614669771967,152.947013162967,546.614669771967,157.771966621394
545.828612900086,81.4146687419856,545.828612900086,117.632725191186,545.828612900086,135.67380153261,545.828612900086,146.018951533068,545.828612900086,152.00965132262,545.828612900086,157.038420652036,545.828612900086,80.2852969503261,545.828612900086,116.993205310281,545.828612900086,135.880176145085,545.828612900086,146.060597682247,545.828612900086,152.62307398725,545.828612900086,157.519185862045
545.042556028205,80.9005964070938,545.042556028205,117.32138416344,545.042556028205,135.562472238014,545.042556028205,145.568813606585,545.042556028205,151.816591920198,545.042556028205,156.825043055097,545.042556028205,79.9516543985856,545.042556028205,116.34615498255,545.042556028205,135.334806750708,545.042556028205,145.640116848545,545.042556028205,152.297565440786,545.042556028205,157.264934206652
544.256499156323,80.9796064980206,544.256499156323,116.387301395571,544.256499156323,134.787752390613,544.256499156323,144.858401491217,544.256499156323,151.810086158624,544.256499156323,156.804097929524,544.256499156323,79.6189364154065,544.256499156323,115.703284930979,544.256499156323,134.789268275848,544.256499156323,145.21822627648,544.256499156323,151.970469044634,544.256499156323,157.009189574671
543.470442284445,80.4328494999915,543.470442284445,115.392549980856,543.470442284445,134.055526152877,543.470442284445,144.668372796747,543.470442284445,150.971453562639,543.470442284445,156.452143894827,543.470442284445,79.2877749851549,543.470442284445,115.064809150727,543.470442284445,134.243610878451,543.470442284445,144.794883179754,543.470442284445,151.641708960925,543.470442284445,156.75186827347
542.684385412562,80.2402895003605,542.684385412562,115.200246370739,542.684385412562,133.825244407033,542.684385412562,144.306054384957,542.684385412562,150.893585429824,542.684385412562,155.919272070224,542.684385412562,78.9583961215336,542.684385412562,114.430795891611,542.684385412562,133.697866624126,542.684385412562,144.370064950077,542.684385412562,151.311240172381,542.684385412562,156.492918783522
541.898328540683,79.7896964694298,541.898328540683,114.729401961406,541.898328540683,133.290933056399,541.898328540683,143.62932649795,541.898328540683,150.66924490518,541.898328540683,155.647758542975,541.898328540683,78.629756018278,541.898328540683,113.800801249331,541.898328540683,133.151987301875,541.898328540683,143.943813368991,541.898328540683,150.979126351587,541.898328540683,156.232406199346
541.112271668802,79.2661453944836,541.112271668802,113.787905213979,541.112271668802,132.463456600413,541.112271668802,143.337065257071,541.112271668802,149.951730327512,541.112271668802,155.768439573854,541.112271668802,78.3018192198195,541.112271668802,113.174771424275,541.112271668802,132.605982128521,541.112271668802,143.516119665275,541.112271668802,150.645347639439,541.112271668802,155.970306217341
540.326214796921,79.1866782359024,540.326214796921,113.365502490951,540.326214796921,132.504162553691,540.326214796921,142.916087091976,540.326214796921,149.888517170581,540.326214796921,155.276664953023,540.326214796921,77.9745526550199,540.326214796921,112.552652801791,540.326214796921,132.059860229966,540.326214796921,143.086974987306,540.326214796921,150.309883786592,540.326214796921,155.706593914737
539.540157925039,79.0356325272435,539.540157925039,112.831735978505,539.540157925039,131.678176621909,539.540157925039,142.393496863932,539.540157925039,149.436872818295,539.540157925039,155.021683169907,539.540157925039,77.6479254891895,539.540157925039,111.934391998558,539.540157925039,131.513630639228,539.540157925039,142.656370400776,539.540157925039,149.97271414228,539.540157925039,155.441243728273
538.75410105316,78.2246393204774,538.75410105316,111.765046151837,538.75410105316,130.583168694332,538.75410105316,141.987871789103,538.75410105316,148.919027616702,538.75410105316,154.690354462287,538.75410105316,77.3224482571005,538.75410105316,111.320098748824,538.75410105316,130.967265163069,538.75410105316,142.224201324049,538.75410105316,149.633711760145,538.75410105316,155.174129472529
537.968044181279,78.2488472501323,537.968044181279,111.740417329596,537.968044181279,130.339174831328,537.968044181279,141.547430491166,537.968044181279,148.995070450835,537.968044181279,154.389110549027,537.968044181279,76.998359523915,537.968044181279,110.709812112807,537.968044181279,130.420756932005,537.968044181279,141.790407586887,537.968044181279,149.292796566551,537.968044181279,154.905168138382
537.181987309398,78.0398983819262,537.181987309398,110.369622209319,537.181987309398,130.062781326616,537.181987309398,140.988177410414,537.181987309398,148.601436831648,537.181987309398,154.128165014777,537.181987309398,76.674782217999,537.181987309398,110.103226689252,537.181987309398,129.874174571644,537.181987309398,141.355129570651,537.181987309398,148.950111467706,537.181987309398,154.634487352459
536.395930437516,77.1723182762111,536.395930437516,110.268516122357,536.395930437516,129.093810352422,536.395930437516,140.703233667583,536.395930437516,147.980046564878,536.395930437516,153.96769181127,536.395930437516,76.3516948770031,536.395930437516,109.500290017305,536.395930437516,129.327526714127,536.395930437516,140.918358100641,536.395930437516,148.605634187658,536.395930437516,154.362058830638
535.609873565635,76.9050352200928,535.609873565635,109.411844890223,535.609873565635,128.828539572634,535.609873565635,140.403417059268,535.609873565635,147.936230626905,535.609873565635,153.280223511335,535.609873565635,76.0290776071764,535.609873565635,108.90095007715,535.609873565635,128.78082189,535.609873565635,140.480083909929,535.609873565635,148.25934199146,535.609873565635,154.087853532276
534.823816693755,76.767557347515,534.823816693755,108.673862571053,534.823816693755,128.305395357968,534.823816693755,139.54763691149,534.823816693755,147.252856808183,534.823816693755,153.324135708425,534.823816693755,75.706911992528,534.823816693755,108.30515531797,534.823816693755,128.234068525812,534.823816693755,140.040297636168,534.823816693755,147.911211671428,534.823816693755,153.811841633259
534.037759821873,75.6821267698476,534.037759821873,108.169857771782,534.037759821873,127.709718142847,534.037759821873,139.292530885123,534.037759821873,146.973675817326,534.037759821873,153.219856121759,534.037759821873,75.3856934398951,534.037759821873,107.712907503571,534.037759821873,127.687102323579,534.037759821873,139.598766385069,534.037759821873,147.561002697075,534.037759821873,153.533799386247
533.251702949994,76.0158242727486,533.251702949994,107.369326959676,533.251702949994,127.329557138363,533.251702949994,139.074949107711,533.251702949994,147.065114122809,533.251702949994,152.562278764616,533.251702949994,75.0654198763563,533.251702949994,107.124165242937,533.251702949994,127.139923376173,533.251702949994,139.155463971619,533.251702949994,147.208672351279,533.251702949994,153.253677713826
532.465646078112,75.7723926674808,532.465646078112,107.199867278774,532.465646078112,126.356794057738,532.465646078112,138.451015533515,532.465646078112,146.295393910504,532.465646078112,152.862965448176,532.465646078112,74.7455110539886,532.465646078112,106.538822455665,532.465646078112,126.592729537494,532.465646078112,138.710624289879,532.465646078112,146.85443143022,532.465646078112,152.971653597323
531.67958920623,75.3108772355084,531.67958920623,107.122006987868,531.67958920623,126.195909679794,531.67958920623,138.210734596754,531.67958920623,145.877327935038,531.67958920623,152.41485761194,531.67958920623,74.4259550572078,531.67958920623,105.956829280175,531.67958920623,126.045528802227,531.67958920623,138.264237696071,531.67958920623,146.498254794117,531.67958920623,152.687693851824
530.89353233435,74.9848630421895,530.89353233435,105.949667508139,530.89353233435,125.133216544363,530.89353233435,137.796922155744,530.89353233435,145.789530371709,530.89353233435,151.679889577078,530.89353233435,74.1067410225074,530.89353233435,105.378136451466,530.89353233435,125.498329049343,530.89353233435,137.816294436509,530.89353233435,146.140116758931,530.89353233435,152.401764360953
530.10747546247,75.104939522099,530.10747546247,105.420467673646,530.10747546247,125.121457272337,530.10747546247,136.937356329049,530.10747546247,145.295622500525,530.10747546247,151.683123909758,530.10747546247,73.7878590802912,530.10747546247,104.802695314785,530.10747546247,124.951138038786,530.10747546247,137.366784643004,530.10747546247,145.779991079317,530.10747546247,152.113830042589
529.32141859059,74.4558229723638,529.32141859059,104.694331653221,529.32141859059,124.429969555901,529.32141859059,136.536382385022,529.32141859059,144.941448061181,529.32141859059,151.517146232161,529.32141859059,73.4698756713335,529.32141859059,104.230421460207,529.32141859059,124.403621629951,529.32141859059,136.915294458806,529.32141859059,145.41746854203,529.32141859059,151.823518168847
